銘柄名称,市場名称,足種,日付,時刻,始値,高値,安値,終値,出来高,H_Open,H_High,H_Low,H_Close,TREND,EP,AF,PSAR,Period,Diff,Slope,IQR
,,,2025/02/28,09:18,1923.5 ,1925.0 ,1923.5 ,1925.0 ,68600,1923.85 ,1925.00 ,1923.50 ,1924.25 ,-1,1921.50 ,0.04 ,1929.90 ,3,-0.5 ,2.0 ,1.00 
,,,2025/02/28,09:19,1924.5 ,1925.0 ,1921.5 ,1922.0 ,182300,1924.05 ,1925.00 ,1921.50 ,1923.25 ,-1,1921.50 ,0.04 ,1929.57 ,4,2.5 ,-3.0 ,0.50 
,,,2025/02/28,09:20,1922.0 ,1923.0 ,1921.0 ,1922.0 ,119100,1923.65 ,1923.65 ,1921.00 ,1922.00 ,-1,1921.00 ,0.06 ,1929.05 ,5,2.5 ,0.0 ,2.00 
,,,2025/02/28,09:21,1922.0 ,1923.0 ,1922.0 ,1922.5 ,73300,1922.82 ,1923.00 ,1922.00 ,1922.38 ,-1,1921.00 ,0.06 ,1928.57 ,6,2.0 ,0.5 ,0.50 
,,,2025/02/28,09:22,1922.5 ,1923.0 ,1919.5 ,1920.5 ,521300,1922.60 ,1923.00 ,1919.50 ,1921.38 ,-1,1919.50 ,0.08 ,1927.85 ,7,4.0 ,-2.0 ,1.00 
,,,2025/02/28,09:23,1920.5 ,1921.0 ,1919.5 ,1920.0 ,182200,1921.99 ,1921.99 ,1919.50 ,1920.25 ,-1,1919.50 ,0.08 ,1927.18 ,8,4.5 ,-0.5 ,1.25 
,,,2025/02/28,09:24,1920.0 ,1920.0 ,1915.5 ,1916.0 ,368200,1921.12 ,1921.12 ,1915.50 ,1917.88 ,-1,1915.50 ,0.10 ,1926.01 ,9,8.5 ,-4.0 ,2.38 
,,,2025/02/28,09:25,1916.5 ,1917.5 ,1915.0 ,1916.0 ,204800,1919.50 ,1919.50 ,1915.00 ,1916.25 ,-1,1915.00 ,0.12 ,1924.69 ,10,8.5 ,0.0 ,1.50 
,,,2025/02/28,09:26,1916.0 ,1916.0 ,1913.5 ,1914.0 ,197500,1917.87 ,1917.87 ,1913.50 ,1914.88 ,-1,1913.50 ,0.14 ,1923.12 ,11,10.5 ,-2.0 ,2.00 
,,,2025/02/28,09:27,1914.0 ,1914.5 ,1912.0 ,1913.0 ,209100,1916.37 ,1916.37 ,1912.00 ,1913.38 ,-1,1912.00 ,0.16 ,1921.34 ,12,11.5 ,-1.0 ,2.00 
,,,2025/02/28,09:28,1913.5 ,1914.5 ,1911.5 ,1912.0 ,193700,1914.87 ,1914.87 ,1911.50 ,1912.88 ,-1,1911.50 ,0.18 ,1919.57 ,13,12.5 ,-1.0 ,1.50 
,,,2025/02/28,09:29,1911.5 ,1913.0 ,1910.5 ,1911.0 ,232400,1913.87 ,1913.87 ,1910.50 ,1911.50 ,-1,1910.50 ,0.20 ,1917.76 ,14,13.5 ,-1.0 ,1.50 
,,,2025/02/28,09:30,1911.0 ,1913.0 ,1910.5 ,1911.0 ,431300,1912.69 ,1913.00 ,1910.50 ,1911.38 ,-1,1910.50 ,0.20 ,1916.31 ,15,13.5 ,0.0 ,1.00 
,,,2025/02/28,09:31,1911.5 ,1912.0 ,1909.0 ,1910.0 ,687500,1912.03 ,1912.03 ,1909.00 ,1910.63 ,-1,1909.00 ,0.22 ,1914.70 ,16,14.5 ,-1.0 ,1.50 
,,,2025/02/28,09:32,1910.0 ,1914.0 ,1910.0 ,1912.0 ,190500,1911.33 ,1914.00 ,1910.00 ,1911.50 ,-1,1909.00 ,0.22 ,1913.44 ,17,12.5 ,2.0 ,2.38 
,,,2025/02/28,09:33,1912.0 ,1913.0 ,1911.5 ,1911.5 ,133400,1911.41 ,1913.00 ,1911.41 ,1912.00 ,-1,1909.00 ,0.22 ,1912.47 ,18,13.0 ,-0.5 ,1.00 
,,,2025/02/28,09:34,1912.0 ,1912.5 ,1910.5 ,1911.0 ,76100,1911.71 ,1912.50 ,1910.50 ,1911.50 ,1,1910.50 ,0.02 ,1909.00 ,0,0.0 ,,0.50 
,,,2025/02/28,09:35,1911.0 ,1914.0 ,1910.0 ,1913.5 ,145000,1911.60 ,1914.00 ,1910.00 ,1912.13 ,1,1914.00 ,0.04 ,1909.20 ,1,2.5 ,2.5 ,1.25 
,,,2025/02/28,09:36,1913.5 ,1915.0 ,1913.0 ,1913.5 ,157600,1911.86 ,1915.00 ,1911.86 ,1913.75 ,1,1915.00 ,0.06 ,1909.55 ,2,2.5 ,0.0 ,2.00 
,,,2025/02/28,09:37,1914.0 ,1916.0 ,1913.5 ,1915.0 ,118800,1912.81 ,1916.00 ,1912.81 ,1914.63 ,1,1916.00 ,0.08 ,1910.06 ,3,4.0 ,1.5 ,1.00 
,,,2025/02/28,09:38,1915.0 ,1915.0 ,1913.5 ,1914.5 ,89000,1913.72 ,1915.00 ,1913.50 ,1914.50 ,1,1916.00 ,0.08 ,1910.54 ,4,3.5 ,-0.5 ,1.00 
,,,2025/02/28,09:39,1914.5 ,1914.5 ,1912.5 ,1913.0 ,100900,1914.11 ,1914.50 ,1912.50 ,1913.63 ,1,1916.00 ,0.08 ,1910.98 ,5,2.0 ,-1.5 ,1.00 
,,,2025/02/28,09:40,1913.5 ,1913.5 ,1912.0 ,1912.0 ,65800,1913.87 ,1913.87 ,1912.00 ,1912.75 ,1,1916.00 ,0.08 ,1911.38 ,6,1.0 ,-1.0 ,0.88 
,,,2025/02/28,09:41,1912.0 ,1912.0 ,1910.5 ,1911.0 ,145500,1913.31 ,1913.31 ,1910.50 ,1911.38 ,-1,1913.31 ,0.02 ,1916.00 ,0,0.0 ,,1.00 
,,,2025/02/28,09:42,1911.0 ,1913.0 ,1911.0 ,1912.5 ,87700,1912.34 ,1913.00 ,1911.00 ,1911.88 ,-1,1911.00 ,0.04 ,1915.80 ,1,-1.5 ,1.5 ,1.13 
,,,2025/02/28,09:43,1912.5 ,1913.0 ,1911.5 ,1912.0 ,78900,1912.11 ,1913.00 ,1911.50 ,1912.25 ,-1,1911.00 ,0.04 ,1915.61 ,2,-1.0 ,-0.5 ,0.50 
,,,2025/02/28,09:44,1911.5 ,1912.5 ,1911.0 ,1912.0 ,62400,1912.18 ,1912.50 ,1911.00 ,1911.75 ,-1,1911.00 ,0.04 ,1915.42 ,3,-1.0 ,0.0 ,0.50 
,,,2025/02/28,09:45,1912.5 ,1913.0 ,1911.0 ,1911.5 ,83800,1911.96 ,1913.00 ,1911.00 ,1912.00 ,-1,1911.00 ,0.04 ,1915.25 ,4,-0.5 ,-0.5 ,0.50 
,,,2025/02/28,09:46,1911.5 ,1911.5 ,1909.5 ,1910.5 ,574900,1911.98 ,1911.98 ,1909.50 ,1910.75 ,-1,1909.50 ,0.06 ,1914.90 ,5,0.5 ,-1.0 ,1.00 
,,,2025/02/28,09:47,1911.0 ,1913.0 ,1911.0 ,1913.0 ,105100,1911.37 ,1913.00 ,1911.00 ,1912.00 ,-1,1909.50 ,0.06 ,1914.58 ,6,-2.0 ,2.5 ,1.50 
,,,2025/02/28,09:48,1913.0 ,1913.5 ,1912.0 ,1912.0 ,96900,1911.68 ,1913.50 ,1911.68 ,1912.63 ,-1,1909.50 ,0.06 ,1914.27 ,7,-1.0 ,-1.0 ,1.00 
,,,2025/02/28,09:49,1912.0 ,1912.0 ,1907.5 ,1907.5 ,683800,1912.15 ,1912.15 ,1907.50 ,1909.75 ,-1,1907.50 ,0.08 ,1913.73 ,8,3.5 ,-4.5 ,3.00 
,,,2025/02/28,09:50,1907.5 ,1909.0 ,1906.5 ,1908.5 ,360200,1910.95 ,1910.95 ,1906.50 ,1907.88 ,-1,1906.50 ,0.10 ,1913.01 ,9,2.5 ,1.0 ,2.38 
,,,2025/02/28,09:51,1908.0 ,1908.5 ,1906.0 ,1906.5 ,213300,1909.41 ,1909.41 ,1906.00 ,1907.25 ,-1,1906.00 ,0.12 ,1912.17 ,10,4.5 ,-2.0 ,1.00 
,,,2025/02/28,09:52,1906.5 ,1908.0 ,1906.5 ,1908.0 ,190500,1908.33 ,1908.33 ,1906.50 ,1907.25 ,-1,1906.00 ,0.12 ,1911.43 ,11,3.0 ,1.5 ,1.00 
,,,2025/02/28,09:53,1907.5 ,1909.0 ,1907.5 ,1908.5 ,99700,1907.79 ,1909.00 ,1907.50 ,1908.13 ,-1,1906.00 ,0.12 ,1910.78 ,12,2.5 ,0.5 ,1.50 
,,,2025/02/28,09:54,1908.5 ,1911.0 ,1908.5 ,1911.0 ,176600,1907.96 ,1911.00 ,1907.96 ,1909.75 ,1,1907.96 ,0.02 ,1906.00 ,0,0.0 ,,1.00 
,,,2025/02/28,09:55,1911.0 ,1911.0 ,1909.5 ,1909.5 ,141200,1908.85 ,1911.00 ,1908.85 ,1910.25 ,1,1911.00 ,0.04 ,1906.20 ,1,-1.5 ,-1.5 ,1.00 
,,,2025/02/28,09:56,1909.5 ,1910.0 ,1909.0 ,1909.5 ,75400,1909.55 ,1910.00 ,1909.00 ,1909.50 ,1,1911.00 ,0.04 ,1906.39 ,2,-1.5 ,0.0 ,1.00 
,,,2025/02/28,09:57,1909.5 ,1910.5 ,1908.5 ,1909.5 ,97200,1909.53 ,1910.50 ,1908.50 ,1909.50 ,1,1911.00 ,0.04 ,1906.58 ,3,-1.5 ,0.0 ,0.88 
,,,2025/02/28,09:58,1910.0 ,1910.5 ,1909.5 ,1910.0 ,24800,1909.51 ,1910.50 ,1909.50 ,1910.00 ,1,1911.00 ,0.04 ,1906.75 ,4,-1.0 ,0.5 ,0.50 
,,,2025/02/28,09:59,1910.5 ,1910.5 ,1908.5 ,1908.5 ,97200,1909.76 ,1910.50 ,1908.50 ,1909.50 ,1,1911.00 ,0.04 ,1906.92 ,5,-2.5 ,-1.5 ,1.00 
,,,2025/02/28,10:00,1909.0 ,1910.0 ,1908.5 ,1909.5 ,30500,1909.63 ,1910.00 ,1908.50 ,1909.25 ,1,1911.00 ,0.04 ,1907.09 ,6,-1.5 ,1.0 ,0.50 
,,,2025/02/28,10:01,1910.0 ,1910.0 ,1908.0 ,1909.5 ,183800,1909.44 ,1910.00 ,1908.00 ,1909.38 ,1,1911.00 ,0.04 ,1907.24 ,7,-1.5 ,0.0 ,1.00 
,,,2025/02/28,10:02,1909.5 ,1910.0 ,1908.0 ,1908.0 ,54500,1909.41 ,1910.00 ,1908.00 ,1908.88 ,1,1911.00 ,0.04 ,1907.39 ,8,-3.0 ,-1.5 ,1.00 
,,,2025/02/28,10:03,1908.5 ,1909.5 ,1908.0 ,1908.5 ,169200,1909.14 ,1909.50 ,1908.00 ,1908.63 ,1,1911.00 ,0.04 ,1907.54 ,9,-2.5 ,0.5 ,1.00 
,,,2025/02/28,10:04,1908.0 ,1908.5 ,1906.0 ,1906.5 ,580200,1908.88 ,1908.88 ,1906.00 ,1907.25 ,-1,1908.88 ,0.02 ,1911.00 ,0,0.0 ,,1.50 
,,,2025/02/28,10:05,1906.5 ,1906.5 ,1903.5 ,1903.5 ,809500,1908.07 ,1908.07 ,1903.50 ,1905.00 ,-1,1903.50 ,0.04 ,1910.70 ,1,3.0 ,-3.0 ,2.50 
,,,2025/02/28,10:06,1903.5 ,1905.0 ,1903.5 ,1904.5 ,192800,1906.53 ,1906.53 ,1903.50 ,1904.13 ,-1,1903.50 ,0.04 ,1910.41 ,2,2.0 ,1.0 ,0.50 
,,,2025/02/28,10:07,1904.0 ,1904.0 ,1902.5 ,1903.5 ,270800,1905.33 ,1905.33 ,1902.50 ,1903.50 ,-1,1902.50 ,0.06 ,1909.94 ,3,3.0 ,-1.0 ,1.00 
,,,2025/02/28,10:08,1903.0 ,1904.0 ,1902.0 ,1903.5 ,153300,1904.41 ,1904.41 ,1902.00 ,1903.13 ,-1,1902.00 ,0.08 ,1909.30 ,4,3.0 ,0.0 ,0.63 
,,,2025/02/28,10:09,1904.0 ,1905.0 ,1903.0 ,1904.0 ,212000,1903.77 ,1905.00 ,1903.00 ,1904.00 ,-1,1902.00 ,0.08 ,1908.72 ,5,2.5 ,0.5 ,2.00 
,,,2025/02/28,10:10,1904.0 ,1906.5 ,1904.0 ,1906.5 ,314800,1903.88 ,1906.50 ,1903.88 ,1905.25 ,-1,1902.00 ,0.08 ,1908.18 ,6,0.0 ,2.5 ,1.00 
,,,2025/02/28,10:11,1907.0 ,1907.5 ,1905.5 ,1906.0 ,540600,1904.57 ,1907.50 ,1904.57 ,1906.50 ,-1,1902.00 ,0.08 ,1907.69 ,7,0.5 ,-0.5 ,1.00 
,,,2025/02/28,10:12,1906.5 ,1906.5 ,1905.0 ,1905.5 ,70000,1905.53 ,1906.50 ,1905.00 ,1905.88 ,-1,1902.00 ,0.08 ,1907.23 ,8,1.0 ,-0.5 ,1.00 
,,,2025/02/28,10:13,1905.5 ,1906.0 ,1904.5 ,1906.0 ,111100,1905.70 ,1906.00 ,1904.50 ,1905.50 ,-1,1902.00 ,0.08 ,1906.81 ,9,0.5 ,0.5 ,0.50 
,,,2025/02/28,10:14,1905.5 ,1906.0 ,1903.0 ,1904.0 ,162500,1905.60 ,1906.00 ,1903.00 ,1904.63 ,-1,1902.00 ,0.08 ,1906.43 ,10,2.5 ,-2.0 ,0.50 
,,,2025/02/28,10:15,1904.0 ,1904.5 ,1903.0 ,1904.0 ,128300,1905.11 ,1905.11 ,1903.00 ,1903.88 ,-1,1902.00 ,0.08 ,1906.07 ,11,2.5 ,0.0 ,1.50 
,,,2025/02/28,10:16,1904.0 ,1904.5 ,1902.0 ,1902.5 ,159100,1904.49 ,1904.50 ,1902.00 ,1903.25 ,-1,1902.00 ,0.08 ,1905.75 ,12,4.0 ,-1.5 ,1.00 
,,,2025/02/28,10:17,1902.0 ,1903.0 ,1902.0 ,1902.5 ,115500,1903.87 ,1903.87 ,1902.00 ,1902.38 ,-1,1902.00 ,0.08 ,1905.45 ,13,4.0 ,0.0 ,0.50 
,,,2025/02/28,10:18,1902.5 ,1903.0 ,1901.5 ,1902.5 ,228100,1903.12 ,1903.12 ,1901.50 ,1902.38 ,-1,1901.50 ,0.10 ,1905.05 ,14,4.0 ,0.0 ,0.50 
,,,2025/02/28,10:19,1902.5 ,1902.5 ,1901.5 ,1902.0 ,73200,1902.75 ,1902.75 ,1901.50 ,1902.13 ,-1,1901.50 ,0.10 ,1904.70 ,15,4.5 ,-0.5 ,0.50 
,,,2025/02/28,10:20,1902.5 ,1904.0 ,1902.0 ,1903.5 ,207300,1902.44 ,1904.00 ,1902.00 ,1903.00 ,-1,1901.50 ,0.10 ,1904.38 ,16,3.0 ,1.5 ,1.13 
,,,2025/02/28,10:21,1904.0 ,1905.0 ,1903.5 ,1905.0 ,72900,1902.72 ,1905.00 ,1902.72 ,1904.38 ,1,1902.72 ,0.02 ,1901.50 ,0,0.0 ,,1.50 
,,,2025/02/28,10:22,1905.5 ,1906.5 ,1904.5 ,1904.5 ,235900,1903.55 ,1906.50 ,1903.55 ,1905.25 ,1,1906.50 ,0.04 ,1901.70 ,1,-0.5 ,-0.5 ,1.50 
,,,2025/02/28,10:23,1904.5 ,1905.5 ,1903.0 ,1904.5 ,113400,1904.40 ,1905.50 ,1903.00 ,1904.38 ,1,1906.50 ,0.04 ,1901.89 ,2,-0.5 ,0.0 ,1.50 
,,,2025/02/28,10:24,1904.5 ,1904.5 ,1902.0 ,1903.0 ,74100,1904.39 ,1904.50 ,1902.00 ,1903.50 ,1,1906.50 ,0.04 ,1902.08 ,3,-2.0 ,-1.5 ,1.00 
,,,2025/02/28,10:25,1902.5 ,1902.5 ,1901.5 ,1901.5 ,150000,1903.94 ,1903.94 ,1901.50 ,1902.00 ,-1,1903.94 ,0.02 ,1906.50 ,0,0.0 ,,1.00 
,,,2025/02/28,10:26,1902.0 ,1902.5 ,1901.5 ,1902.0 ,113700,1902.97 ,1902.97 ,1901.50 ,1902.00 ,-1,1901.50 ,0.04 ,1906.30 ,1,-0.5 ,0.5 ,0.50 
,,,2025/02/28,10:27,1902.0 ,1903.0 ,1901.5 ,1902.5 ,90800,1902.49 ,1903.00 ,1901.50 ,1902.25 ,-1,1901.50 ,0.04 ,1906.11 ,2,-1.0 ,0.5 ,0.50 
,,,2025/02/28,10:28,1903.0 ,1903.0 ,1898.0 ,1898.5 ,2468100,1902.37 ,1903.00 ,1898.00 ,1900.63 ,-1,1898.00 ,0.06 ,1905.62 ,3,3.0 ,-4.0 ,0.50 
,,,2025/02/28,10:29,1899.0 ,1900.5 ,1898.0 ,1899.5 ,263300,1901.50 ,1901.50 ,1898.00 ,1899.25 ,-1,1898.00 ,0.06 ,1905.16 ,4,2.0 ,1.0 ,3.00 
,,,2025/02/28,10:30,1899.0 ,1899.5 ,1898.0 ,1898.0 ,106700,1900.37 ,1900.37 ,1898.00 ,1898.63 ,-1,1898.00 ,0.06 ,1904.73 ,5,3.5 ,-1.5 ,0.50 
,,,2025/02/28,10:31,1898.5 ,1898.5 ,1895.5 ,1896.0 ,443000,1899.50 ,1899.50 ,1895.50 ,1897.13 ,-1,1895.50 ,0.08 ,1904.00 ,6,5.5 ,-2.0 ,2.50 
,,,2025/02/28,10:32,1895.5 ,1897.0 ,1894.0 ,1894.5 ,1348500,1898.31 ,1898.31 ,1894.00 ,1895.25 ,-1,1894.00 ,0.10 ,1903.00 ,7,7.0 ,-1.5 ,1.00 
,,,2025/02/28,10:33,1894.5 ,1897.5 ,1894.5 ,1896.0 ,469400,1896.78 ,1897.50 ,1894.50 ,1895.63 ,-1,1894.00 ,0.10 ,1902.10 ,8,5.5 ,1.5 ,1.00 
,,,2025/02/28,10:34,1896.5 ,1898.5 ,1895.5 ,1895.5 ,97700,1896.20 ,1898.50 ,1895.50 ,1896.50 ,-1,1894.00 ,0.10 ,1901.29 ,9,6.0 ,-0.5 ,0.50 
,,,2025/02/28,10:35,1896.0 ,1899.0 ,1895.5 ,1899.0 ,146100,1896.35 ,1899.00 ,1895.50 ,1897.38 ,-1,1894.00 ,0.10 ,1900.56 ,10,2.5 ,3.5 ,1.50 
,,,2025/02/28,10:36,1898.5 ,1899.0 ,1896.5 ,1898.0 ,154400,1896.86 ,1899.00 ,1896.50 ,1898.00 ,-1,1894.00 ,0.10 ,1899.90 ,11,3.5 ,-1.0 ,2.00 
,,,2025/02/28,10:37,1898.0 ,1899.0 ,1897.0 ,1897.0 ,86900,1897.43 ,1899.00 ,1897.00 ,1897.75 ,-1,1894.00 ,0.10 ,1899.31 ,12,4.5 ,-1.0 ,1.00 
,,,2025/02/28,10:38,1897.5 ,1897.5 ,1895.0 ,1895.0 ,215900,1897.59 ,1897.59 ,1895.00 ,1896.25 ,-1,1894.00 ,0.10 ,1898.78 ,13,6.5 ,-2.0 ,1.00 
,,,2025/02/28,10:39,1894.5 ,1896.5 ,1893.0 ,1896.0 ,277500,1896.92 ,1896.92 ,1893.00 ,1895.00 ,-1,1893.00 ,0.12 ,1898.09 ,14,5.5 ,1.0 ,1.50 
,,,2025/02/28,10:40,1896.0 ,1896.0 ,1893.5 ,1895.5 ,146800,1895.96 ,1896.00 ,1893.50 ,1895.25 ,-1,1893.00 ,0.12 ,1897.48 ,15,6.0 ,-0.5 ,1.50 
,,,2025/02/28,10:41,1895.5 ,1896.0 ,1892.0 ,1893.0 ,300700,1895.61 ,1896.00 ,1892.00 ,1894.13 ,-1,1892.00 ,0.14 ,1896.71 ,16,8.5 ,-2.5 ,1.00 
,,,2025/02/28,10:42,1893.0 ,1895.0 ,1892.0 ,1894.5 ,142500,1894.87 ,1895.00 ,1892.00 ,1893.63 ,-1,1892.00 ,0.14 ,1896.05 ,17,7.0 ,1.5 ,1.50 
,,,2025/02/28,10:43,1894.5 ,1895.5 ,1893.0 ,1894.5 ,138900,1894.25 ,1895.50 ,1893.00 ,1894.38 ,-1,1892.00 ,0.14 ,1895.48 ,18,7.0 ,0.0 ,0.88 
,,,2025/02/28,10:44,1894.5 ,1896.5 ,1894.5 ,1896.0 ,107500,1894.31 ,1896.50 ,1894.31 ,1895.38 ,1,1894.31 ,0.02 ,1892.00 ,0,0.0 ,,1.00 
,,,2025/02/28,10:45,1896.0 ,1896.0 ,1893.5 ,1896.0 ,156800,1894.84 ,1896.00 ,1893.50 ,1895.38 ,1,1896.00 ,0.04 ,1892.16 ,1,0.0 ,0.0 ,0.50 
,,,2025/02/28,10:46,1896.5 ,1897.0 ,1895.0 ,1897.0 ,136200,1895.11 ,1897.00 ,1895.00 ,1896.38 ,1,1897.00 ,0.06 ,1892.45 ,2,1.0 ,1.0 ,1.00 
,,,2025/02/28,10:47,1897.0 ,1898.5 ,1896.0 ,1897.0 ,231900,1895.74 ,1898.50 ,1895.74 ,1897.13 ,1,1898.50 ,0.08 ,1892.93 ,3,1.0 ,0.0 ,1.00 
,,,2025/02/28,10:48,1897.0 ,1899.5 ,1896.5 ,1898.5 ,228800,1896.43 ,1899.50 ,1896.43 ,1897.88 ,1,1899.50 ,0.10 ,1893.59 ,4,2.5 ,1.5 ,1.00 
,,,2025/02/28,10:49,1898.5 ,1898.5 ,1896.0 ,1897.0 ,148400,1897.15 ,1898.50 ,1896.00 ,1897.50 ,1,1899.50 ,0.10 ,1894.18 ,5,1.0 ,-1.5 ,1.50 
,,,2025/02/28,10:50,1897.0 ,1897.5 ,1896.0 ,1897.5 ,69600,1897.33 ,1897.50 ,1896.00 ,1897.00 ,1,1899.50 ,0.10 ,1894.71 ,6,1.5 ,0.5 ,0.63 
,,,2025/02/28,10:51,1897.0 ,1897.5 ,1895.0 ,1896.5 ,202200,1897.16 ,1897.50 ,1895.00 ,1896.50 ,1,1899.50 ,0.10 ,1895.19 ,7,0.5 ,-1.0 ,1.00 
,,,2025/02/28,10:52,1896.0 ,1896.5 ,1895.0 ,1895.5 ,78400,1896.83 ,1896.83 ,1895.00 ,1895.75 ,-1,1896.83 ,0.02 ,1899.50 ,0,0.0 ,,0.50 
,,,2025/02/28,10:53,1895.0 ,1896.5 ,1895.0 ,1896.5 ,52500,1896.29 ,1896.50 ,1895.00 ,1895.75 ,-1,1895.00 ,0.04 ,1899.32 ,1,-1.0 ,1.0 ,0.75 
,,,2025/02/28,10:54,1896.5 ,1897.0 ,1896.0 ,1896.5 ,54000,1896.02 ,1897.00 ,1896.00 ,1896.50 ,-1,1895.00 ,0.04 ,1899.15 ,2,-1.0 ,0.0 ,0.50 
,,,2025/02/28,10:55,1896.5 ,1896.5 ,1894.5 ,1894.5 ,301200,1896.26 ,1896.50 ,1894.50 ,1895.50 ,-1,1894.50 ,0.06 ,1898.87 ,3,1.0 ,-2.0 ,0.50 
,,,2025/02/28,10:56,1895.0 ,1895.5 ,1894.0 ,1895.5 ,213000,1895.88 ,1895.88 ,1894.00 ,1895.00 ,-1,1894.00 ,0.08 ,1898.48 ,4,0.0 ,1.0 ,0.50 
,,,2025/02/28,10:57,1895.5 ,1895.5 ,1895.0 ,1895.0 ,44900,1895.44 ,1895.50 ,1895.00 ,1895.25 ,-1,1894.00 ,0.08 ,1898.12 ,5,0.5 ,-0.5 ,0.50 
,,,2025/02/28,10:58,1895.0 ,1896.0 ,1895.0 ,1895.5 ,86200,1895.35 ,1896.00 ,1895.00 ,1895.38 ,-1,1894.00 ,0.08 ,1897.79 ,6,0.0 ,0.5 ,0.50 
,,,2025/02/28,10:59,1895.0 ,1895.5 ,1892.5 ,1893.0 ,230600,1895.36 ,1895.50 ,1892.50 ,1894.00 ,-1,1892.50 ,0.10 ,1897.26 ,7,2.5 ,-2.5 ,1.50 
