銘柄名称,市場名称,足種,日付,時刻,始値,高値,安値,終値,出来高,H_Open,H_High,H_Low,H_Close,TREND,EP,AF,PSAR,Period,Diff,Slope,IQR
,,,2025/03/06,09:22,1939.5 ,1940.5 ,1939.0 ,1939.5 ,96000,1939.41 ,1940.50 ,1939.00 ,1939.63 ,1,1940.50 ,0.04 ,1937.04 ,2,-1.0 ,0.0 ,0.50 
,,,2025/03/06,09:23,1939.5 ,1944.0 ,1939.0 ,1944.0 ,559000,1939.52 ,1944.00 ,1939.00 ,1941.63 ,1,1944.00 ,0.06 ,1937.46 ,3,3.5 ,4.5 ,1.13 
,,,2025/03/06,09:24,1944.0 ,1947.5 ,1943.5 ,1947.0 ,462000,1940.57 ,1947.50 ,1940.57 ,1945.50 ,1,1947.50 ,0.08 ,1938.26 ,4,6.5 ,3.0 ,5.13 
,,,2025/03/06,09:25,1947.0 ,1948.0 ,1947.0 ,1947.5 ,165400,1943.04 ,1948.00 ,1943.04 ,1947.38 ,1,1948.00 ,0.10 ,1939.24 ,5,7.0 ,0.5 ,1.50 
,,,2025/03/06,09:26,1947.5 ,1951.0 ,1947.5 ,1949.5 ,1327100,1945.21 ,1951.00 ,1945.21 ,1948.88 ,1,1951.00 ,0.12 ,1940.65 ,6,9.0 ,2.0 ,1.50 
,,,2025/03/06,09:27,1949.5 ,1950.0 ,1948.5 ,1949.5 ,175000,1947.04 ,1950.00 ,1947.04 ,1949.38 ,1,1951.00 ,0.12 ,1941.89 ,7,9.0 ,0.0 ,0.50 
,,,2025/03/06,09:28,1949.5 ,1953.0 ,1949.5 ,1953.0 ,476700,1948.21 ,1953.00 ,1948.21 ,1951.25 ,1,1953.00 ,0.14 ,1943.45 ,8,12.5 ,3.5 ,2.00 
,,,2025/03/06,09:29,1953.0 ,1954.0 ,1952.0 ,1952.0 ,182700,1949.73 ,1954.00 ,1949.73 ,1952.75 ,1,1954.00 ,0.16 ,1945.14 ,9,11.5 ,-1.0 ,1.25 
,,,2025/03/06,09:30,1952.5 ,1954.0 ,1951.5 ,1953.5 ,286200,1951.24 ,1954.00 ,1951.24 ,1952.88 ,1,1954.00 ,0.16 ,1946.55 ,10,13.0 ,1.5 ,0.50 
,,,2025/03/06,09:31,1953.0 ,1955.5 ,1953.0 ,1955.0 ,814700,1952.06 ,1955.50 ,1952.06 ,1954.13 ,1,1955.50 ,0.18 ,1948.16 ,11,14.5 ,1.5 ,1.50 
,,,2025/03/06,09:32,1955.0 ,1956.5 ,1954.0 ,1956.0 ,324600,1953.09 ,1956.50 ,1953.09 ,1955.38 ,1,1956.50 ,0.20 ,1949.83 ,12,15.5 ,1.0 ,1.50 
,,,2025/03/06,09:33,1955.5 ,1957.5 ,1955.0 ,1957.5 ,126000,1954.23 ,1957.50 ,1954.23 ,1956.38 ,1,1957.50 ,0.22 ,1951.52 ,13,17.0 ,1.5 ,1.00 
,,,2025/03/06,09:34,1957.5 ,1960.0 ,1956.5 ,1956.5 ,733800,1955.30 ,1960.00 ,1955.30 ,1957.63 ,1,1960.00 ,0.22 ,1953.38 ,14,16.0 ,-1.0 ,1.50 
,,,2025/03/06,09:35,1956.5 ,1959.5 ,1956.5 ,1958.5 ,155700,1956.46 ,1959.50 ,1956.46 ,1957.75 ,1,1960.00 ,0.22 ,1954.84 ,15,18.0 ,2.0 ,1.50 
,,,2025/03/06,09:36,1959.0 ,1959.5 ,1958.0 ,1959.5 ,84100,1957.11 ,1959.50 ,1957.11 ,1959.00 ,1,1960.00 ,0.22 ,1955.98 ,16,19.0 ,1.0 ,0.50 
,,,2025/03/06,09:37,1959.5 ,1961.0 ,1959.0 ,1960.0 ,631400,1958.05 ,1961.00 ,1958.05 ,1959.88 ,1,1961.00 ,0.22 ,1957.08 ,17,19.5 ,0.5 ,0.50 
,,,2025/03/06,09:38,1960.0 ,1960.5 ,1956.0 ,1956.5 ,362700,1958.96 ,1960.50 ,1956.00 ,1958.25 ,-1,1960.50 ,0.02 ,1961.00 ,0,0.0 ,,1.38 
,,,2025/03/06,09:39,1956.0 ,1957.0 ,1954.5 ,1955.0 ,138000,1958.61 ,1958.61 ,1954.50 ,1955.63 ,-1,1954.50 ,0.04 ,1960.74 ,1,1.5 ,1.5 ,3.00 
,,,2025/03/06,09:40,1955.0 ,1955.5 ,1952.0 ,1953.5 ,138700,1957.12 ,1957.12 ,1952.00 ,1954.00 ,-1,1952.00 ,0.06 ,1960.22 ,2,3.0 ,1.5 ,1.00 
,,,2025/03/06,09:41,1953.5 ,1954.5 ,1952.0 ,1952.5 ,121200,1955.56 ,1955.56 ,1952.00 ,1953.13 ,-1,1952.00 ,0.06 ,1959.72 ,3,4.0 ,1.0 ,2.00 
,,,2025/03/06,09:42,1953.0 ,1953.0 ,1948.0 ,1948.5 ,253400,1954.34 ,1954.34 ,1948.00 ,1950.63 ,-1,1948.00 ,0.08 ,1958.78 ,4,8.0 ,4.0 ,1.50 
,,,2025/03/06,09:43,1948.5 ,1949.0 ,1947.0 ,1948.5 ,88800,1952.48 ,1952.48 ,1947.00 ,1948.25 ,-1,1947.00 ,0.10 ,1957.61 ,5,8.0 ,0.0 ,3.50 
,,,2025/03/06,09:44,1949.0 ,1950.0 ,1948.5 ,1950.0 ,106300,1950.37 ,1950.37 ,1948.50 ,1949.38 ,-1,1947.00 ,0.10 ,1956.55 ,6,6.5 ,-1.5 ,1.50 
,,,2025/03/06,09:45,1949.5 ,1952.0 ,1949.5 ,1951.0 ,174000,1949.87 ,1952.00 ,1949.50 ,1950.50 ,-1,1947.00 ,0.10 ,1955.59 ,7,5.5 ,-1.0 ,1.50 
,,,2025/03/06,09:46,1951.0 ,1952.0 ,1949.0 ,1950.5 ,123900,1950.19 ,1952.00 ,1949.00 ,1950.63 ,-1,1947.00 ,0.10 ,1954.73 ,8,6.0 ,0.5 ,1.00 
,,,2025/03/06,09:47,1950.5 ,1951.5 ,1950.5 ,1951.5 ,32800,1950.41 ,1951.50 ,1950.41 ,1951.00 ,-1,1947.00 ,0.10 ,1953.96 ,9,5.0 ,-1.0 ,0.75 
,,,2025/03/06,09:48,1951.0 ,1952.5 ,1951.0 ,1951.0 ,140400,1950.70 ,1952.50 ,1950.70 ,1951.38 ,-1,1947.00 ,0.10 ,1953.26 ,10,5.5 ,0.5 ,1.00 
,,,2025/03/06,09:49,1951.0 ,1951.5 ,1947.0 ,1947.0 ,123100,1951.04 ,1951.50 ,1947.00 ,1949.13 ,-1,1947.00 ,0.10 ,1952.64 ,11,9.5 ,4.0 ,1.50 
,,,2025/03/06,09:50,1947.0 ,1949.5 ,1947.0 ,1948.5 ,96600,1950.08 ,1950.08 ,1947.00 ,1948.00 ,-1,1947.00 ,0.10 ,1952.07 ,12,8.0 ,-1.5 ,2.00 
,,,2025/03/06,09:51,1948.5 ,1949.0 ,1945.5 ,1946.0 ,171500,1949.04 ,1949.04 ,1945.50 ,1947.25 ,-1,1945.50 ,0.12 ,1951.28 ,13,10.5 ,2.5 ,1.00 
,,,2025/03/06,09:52,1945.5 ,1946.0 ,1945.0 ,1946.0 ,78100,1948.15 ,1948.15 ,1945.00 ,1945.63 ,-1,1945.00 ,0.14 ,1950.40 ,14,10.5 ,0.0 ,2.50 
,,,2025/03/06,09:53,1946.0 ,1947.5 ,1945.5 ,1947.0 ,79600,1946.89 ,1947.50 ,1945.50 ,1946.50 ,-1,1945.00 ,0.14 ,1949.65 ,15,9.5 ,-1.0 ,1.50 
,,,2025/03/06,09:54,1947.0 ,1947.5 ,1944.5 ,1944.5 ,133600,1946.69 ,1947.50 ,1944.50 ,1945.88 ,-1,1944.50 ,0.16 ,1948.82 ,16,12.0 ,2.5 ,1.25 
,,,2025/03/06,09:55,1944.5 ,1944.5 ,1942.0 ,1942.5 ,94600,1946.28 ,1946.28 ,1942.00 ,1943.38 ,-1,1942.00 ,0.18 ,1947.60 ,17,14.0 ,2.0 ,3.50 
,,,2025/03/06,09:56,1943.0 ,1944.5 ,1942.0 ,1943.0 ,58700,1944.83 ,1944.83 ,1942.00 ,1943.13 ,-1,1942.00 ,0.18 ,1946.59 ,18,13.5 ,-0.5 ,1.00 
,,,2025/03/06,09:57,1942.5 ,1943.0 ,1941.0 ,1941.0 ,93900,1943.98 ,1943.98 ,1941.00 ,1941.88 ,-1,1941.00 ,0.20 ,1945.47 ,19,15.5 ,2.0 ,2.00 
,,,2025/03/06,09:58,1941.0 ,1941.0 ,1939.5 ,1939.5 ,135100,1942.93 ,1942.93 ,1939.50 ,1940.25 ,-1,1939.50 ,0.22 ,1944.16 ,20,17.0 ,1.5 ,0.50 
,,,2025/03/06,09:59,1939.5 ,1939.5 ,1937.0 ,1938.0 ,188200,1941.59 ,1941.59 ,1937.00 ,1938.50 ,-1,1937.00 ,0.22 ,1942.58 ,21,18.5 ,1.5 ,2.50 
,,,2025/03/06,10:00,1937.5 ,1939.5 ,1937.5 ,1939.5 ,226000,1940.04 ,1940.04 ,1937.50 ,1938.50 ,-1,1937.00 ,0.22 ,1941.35 ,22,17.0 ,-1.5 ,1.00 
,,,2025/03/06,10:01,1939.5 ,1941.5 ,1939.5 ,1941.5 ,184400,1939.27 ,1941.50 ,1939.27 ,1940.50 ,1,1939.27 ,0.02 ,1937.00 ,0,0.0 ,,2.00 
,,,2025/03/06,10:02,1941.5 ,1941.5 ,1940.5 ,1941.0 ,36800,1939.89 ,1941.50 ,1939.89 ,1941.13 ,1,1941.50 ,0.04 ,1937.18 ,1,-0.5 ,-0.5 ,0.50 
,,,2025/03/06,10:03,1941.0 ,1941.5 ,1940.0 ,1940.5 ,84000,1940.51 ,1941.50 ,1940.00 ,1940.75 ,1,1941.50 ,0.04 ,1937.35 ,2,-1.0 ,-0.5 ,1.00 
,,,2025/03/06,10:04,1940.5 ,1941.0 ,1937.5 ,1938.0 ,128600,1940.63 ,1941.00 ,1937.50 ,1939.25 ,1,1941.50 ,0.04 ,1937.52 ,3,-3.5 ,-2.5 ,2.50 
,,,2025/03/06,10:05,1937.5 ,1940.0 ,1937.0 ,1939.5 ,124200,1939.94 ,1940.00 ,1937.00 ,1938.50 ,-1,1940.00 ,0.02 ,1941.50 ,0,0.0 ,,1.00 
,,,2025/03/06,10:06,1939.5 ,1942.5 ,1939.5 ,1942.0 ,55400,1939.22 ,1942.50 ,1939.22 ,1940.88 ,1,1939.22 ,0.02 ,1940.00 ,0,0.0 ,,3.00 
,,,2025/03/06,10:07,1942.5 ,1944.0 ,1942.0 ,1944.0 ,74000,1940.05 ,1944.00 ,1940.05 ,1943.13 ,1,1944.00 ,0.04 ,1940.16 ,1,2.0 ,2.0 ,1.50 
,,,2025/03/06,10:08,1944.5 ,1945.0 ,1944.5 ,1945.0 ,88700,1941.59 ,1945.00 ,1941.59 ,1944.75 ,1,1945.00 ,0.06 ,1940.45 ,2,3.0 ,1.0 ,2.00 
,,,2025/03/06,10:09,1945.0 ,1945.5 ,1943.0 ,1943.0 ,113200,1943.17 ,1945.50 ,1943.00 ,1944.13 ,1,1945.50 ,0.08 ,1940.85 ,3,1.0 ,-2.0 ,1.38 
,,,2025/03/06,10:10,1943.5 ,1945.5 ,1943.5 ,1945.0 ,93900,1943.65 ,1945.50 ,1943.50 ,1944.38 ,1,1945.50 ,0.08 ,1941.23 ,4,3.0 ,2.0 ,1.50 
,,,2025/03/06,10:11,1945.0 ,1947.5 ,1945.0 ,1947.5 ,112500,1944.01 ,1947.50 ,1944.01 ,1946.25 ,1,1947.50 ,0.10 ,1941.85 ,5,5.5 ,2.5 ,1.50 
,,,2025/03/06,10:12,1947.5 ,1948.5 ,1946.5 ,1948.0 ,118000,1945.13 ,1948.50 ,1945.13 ,1947.63 ,1,1948.50 ,0.12 ,1942.65 ,6,6.0 ,0.5 ,1.50 
,,,2025/03/06,10:13,1947.5 ,1948.5 ,1947.5 ,1948.0 ,49500,1946.38 ,1948.50 ,1946.38 ,1947.88 ,1,1948.50 ,0.12 ,1943.35 ,7,6.0 ,0.0 ,0.50 
,,,2025/03/06,10:14,1948.0 ,1948.5 ,1947.5 ,1948.0 ,56500,1947.13 ,1948.50 ,1947.13 ,1948.00 ,1,1948.50 ,0.12 ,1943.97 ,8,6.0 ,0.0 ,0.50 
,,,2025/03/06,10:15,1948.0 ,1948.5 ,1947.5 ,1948.0 ,32300,1947.56 ,1948.50 ,1947.50 ,1948.00 ,1,1948.50 ,0.12 ,1944.51 ,9,6.0 ,0.0 ,0.00 
,,,2025/03/06,10:16,1948.0 ,1949.5 ,1948.0 ,1949.5 ,61600,1947.78 ,1949.50 ,1947.78 ,1948.75 ,1,1949.50 ,0.14 ,1945.21 ,10,7.5 ,1.5 ,1.00 
,,,2025/03/06,10:17,1949.5 ,1950.0 ,1948.5 ,1949.5 ,136700,1948.27 ,1950.00 ,1948.27 ,1949.38 ,1,1950.00 ,0.16 ,1945.98 ,11,7.5 ,0.0 ,1.00 
,,,2025/03/06,10:18,1949.5 ,1950.0 ,1948.5 ,1948.5 ,82100,1948.82 ,1950.00 ,1948.50 ,1949.13 ,1,1950.00 ,0.16 ,1946.62 ,12,6.5 ,-1.0 ,0.50 
,,,2025/03/06,10:19,1948.5 ,1948.5 ,1947.0 ,1948.5 ,151400,1948.97 ,1948.97 ,1947.00 ,1948.13 ,1,1950.00 ,0.16 ,1947.16 ,13,6.5 ,0.0 ,1.00 
,,,2025/03/06,10:20,1948.5 ,1948.5 ,1948.0 ,1948.5 ,106900,1948.55 ,1948.55 ,1948.00 ,1948.38 ,1,1950.00 ,0.16 ,1947.62 ,14,6.5 ,0.0 ,0.50 
,,,2025/03/06,10:21,1948.0 ,1950.0 ,1948.0 ,1950.0 ,92000,1948.46 ,1950.00 ,1948.00 ,1949.00 ,1,1950.00 ,0.16 ,1948.00 ,15,8.0 ,1.5 ,0.50 
,,,2025/03/06,10:22,1949.5 ,1950.0 ,1949.5 ,1950.0 ,114300,1948.73 ,1950.00 ,1948.73 ,1949.75 ,1,1950.00 ,0.16 ,1948.32 ,16,8.0 ,0.0 ,1.00 
,,,2025/03/06,10:23,1950.0 ,1951.0 ,1950.0 ,1951.0 ,121800,1949.24 ,1951.00 ,1949.24 ,1950.50 ,1,1951.00 ,0.18 ,1948.80 ,17,9.0 ,1.0 ,1.00 
,,,2025/03/06,10:24,1951.0 ,1951.0 ,1948.5 ,1949.0 ,127100,1949.87 ,1951.00 ,1948.50 ,1949.88 ,-1,1951.00 ,0.02 ,1951.00 ,0,0.0 ,,1.00 
,,,2025/03/06,10:25,1948.5 ,1950.5 ,1948.5 ,1950.5 ,50000,1949.87 ,1950.50 ,1948.50 ,1949.50 ,-1,1948.50 ,0.04 ,1950.90 ,1,-1.5 ,-1.5 ,1.00 
,,,2025/03/06,10:26,1950.5 ,1951.0 ,1950.0 ,1950.5 ,42800,1949.69 ,1951.00 ,1949.69 ,1950.50 ,1,1949.69 ,0.02 ,1948.50 ,0,0.0 ,,1.00 
,,,2025/03/06,10:27,1951.0 ,1951.5 ,1950.5 ,1951.0 ,46800,1950.09 ,1951.50 ,1950.09 ,1951.00 ,1,1951.50 ,0.04 ,1948.62 ,1,0.5 ,0.5 ,0.50 
,,,2025/03/06,10:28,1951.5 ,1952.0 ,1950.5 ,1950.5 ,100600,1950.55 ,1952.00 ,1950.50 ,1951.13 ,1,1952.00 ,0.06 ,1948.82 ,2,0.0 ,-0.5 ,0.75 
,,,2025/03/06,10:29,1950.0 ,1951.0 ,1950.0 ,1951.0 ,58300,1950.84 ,1951.00 ,1950.00 ,1950.50 ,1,1952.00 ,0.06 ,1949.01 ,3,0.5 ,0.5 ,1.00 
,,,2025/03/06,10:30,1950.5 ,1951.5 ,1947.5 ,1948.0 ,141000,1950.67 ,1951.50 ,1947.50 ,1949.38 ,-1,1951.50 ,0.02 ,1952.00 ,0,0.0 ,,0.50 
,,,2025/03/06,10:31,1948.0 ,1948.0 ,1947.0 ,1947.5 ,49000,1950.02 ,1950.02 ,1947.00 ,1947.63 ,-1,1947.00 ,0.04 ,1951.80 ,1,0.5 ,0.5 ,2.50 
,,,2025/03/06,10:32,1947.5 ,1948.5 ,1947.0 ,1947.0 ,67300,1948.82 ,1948.82 ,1947.00 ,1947.50 ,-1,1947.00 ,0.04 ,1951.61 ,2,1.0 ,0.5 ,0.50 
,,,2025/03/06,10:33,1946.5 ,1947.0 ,1946.0 ,1946.5 ,27900,1948.16 ,1948.16 ,1946.00 ,1946.50 ,-1,1946.00 ,0.06 ,1951.27 ,3,1.5 ,0.5 ,1.50 
,,,2025/03/06,10:34,1946.0 ,1948.0 ,1946.0 ,1946.5 ,111200,1947.33 ,1948.00 ,1946.00 ,1946.63 ,-1,1946.00 ,0.06 ,1950.96 ,4,1.5 ,0.0 ,0.50 
,,,2025/03/06,10:35,1947.0 ,1949.5 ,1947.0 ,1949.5 ,38600,1946.98 ,1949.50 ,1946.98 ,1948.25 ,-1,1946.00 ,0.06 ,1950.66 ,5,-1.5 ,-3.0 ,2.00 
,,,2025/03/06,10:36,1949.5 ,1950.0 ,1948.5 ,1949.0 ,54400,1947.61 ,1950.00 ,1947.61 ,1949.25 ,-1,1946.00 ,0.06 ,1950.38 ,6,-1.0 ,0.5 ,1.00 
,,,2025/03/06,10:37,1948.5 ,1949.0 ,1948.5 ,1948.5 ,36900,1948.43 ,1949.00 ,1948.43 ,1948.63 ,-1,1946.00 ,0.06 ,1950.12 ,7,-0.5 ,0.5 ,0.88 
,,,2025/03/06,10:38,1948.5 ,1949.0 ,1948.0 ,1948.5 ,51300,1948.53 ,1949.00 ,1948.00 ,1948.50 ,-1,1946.00 ,0.06 ,1949.87 ,8,-0.5 ,0.0 ,0.00 
,,,2025/03/06,10:39,1948.5 ,1948.5 ,1946.0 ,1947.0 ,109500,1948.51 ,1948.51 ,1946.00 ,1947.50 ,-1,1946.00 ,0.06 ,1949.64 ,9,1.0 ,1.5 ,2.00 
,,,2025/03/06,10:40,1946.5 ,1947.5 ,1945.5 ,1946.0 ,45900,1948.01 ,1948.01 ,1945.50 ,1946.38 ,-1,1945.50 ,0.08 ,1949.31 ,10,2.0 ,1.0 ,1.50 
,,,2025/03/06,10:41,1945.5 ,1947.5 ,1945.5 ,1947.0 ,78600,1947.19 ,1947.50 ,1945.50 ,1946.38 ,-1,1945.50 ,0.08 ,1949.00 ,11,1.0 ,-1.0 ,1.00 
,,,2025/03/06,10:42,1947.0 ,1948.0 ,1947.0 ,1947.5 ,33000,1946.78 ,1948.00 ,1946.78 ,1947.38 ,-1,1945.50 ,0.08 ,1948.72 ,12,0.5 ,-0.5 ,0.63 
,,,2025/03/06,10:43,1947.5 ,1948.5 ,1947.5 ,1948.0 ,44800,1947.08 ,1948.50 ,1947.08 ,1947.88 ,-1,1945.50 ,0.08 ,1948.46 ,13,0.0 ,-0.5 ,0.50 
,,,2025/03/06,10:44,1948.0 ,1949.0 ,1947.0 ,1949.0 ,83100,1947.48 ,1949.00 ,1947.00 ,1948.25 ,1,1947.00 ,0.02 ,1945.50 ,0,0.0 ,,1.00 
,,,2025/03/06,10:45,1948.5 ,1949.0 ,1948.5 ,1949.0 ,25400,1947.86 ,1949.00 ,1947.86 ,1948.75 ,1,1949.00 ,0.04 ,1945.64 ,1,0.0 ,0.0 ,1.00 
,,,2025/03/06,10:46,1948.5 ,1949.5 ,1947.0 ,1947.5 ,163000,1948.31 ,1949.50 ,1947.00 ,1948.13 ,1,1949.50 ,0.06 ,1945.87 ,2,-1.5 ,-1.5 ,0.50 
,,,2025/03/06,10:47,1947.0 ,1948.5 ,1946.5 ,1947.5 ,63500,1948.22 ,1948.50 ,1946.50 ,1947.38 ,1,1949.50 ,0.06 ,1946.09 ,3,-1.5 ,0.0 ,1.88 
,,,2025/03/06,10:48,1947.5 ,1949.0 ,1947.5 ,1948.0 ,54200,1947.80 ,1949.00 ,1947.50 ,1948.00 ,1,1949.50 ,0.06 ,1946.29 ,4,-1.0 ,0.5 ,1.00 
,,,2025/03/06,10:49,1948.0 ,1948.0 ,1947.0 ,1947.5 ,20000,1947.90 ,1948.00 ,1947.00 ,1947.63 ,1,1949.50 ,0.06 ,1946.49 ,5,-1.5 ,-0.5 ,1.00 
,,,2025/03/06,10:50,1947.5 ,1948.5 ,1947.0 ,1948.5 ,54800,1947.76 ,1948.50 ,1947.00 ,1947.88 ,1,1949.50 ,0.06 ,1946.67 ,6,-0.5 ,1.0 ,0.50 
,,,2025/03/06,10:51,1948.5 ,1948.5 ,1948.0 ,1948.0 ,37500,1947.82 ,1948.50 ,1947.82 ,1948.25 ,1,1949.50 ,0.06 ,1946.84 ,7,-1.0 ,-0.5 ,0.50 
,,,2025/03/06,10:52,1948.5 ,1950.0 ,1948.5 ,1949.5 ,71600,1948.03 ,1950.00 ,1948.03 ,1949.13 ,1,1950.00 ,0.08 ,1947.09 ,8,0.5 ,1.5 ,1.00 
,,,2025/03/06,10:53,1949.0 ,1949.5 ,1948.0 ,1948.5 ,72500,1948.58 ,1949.50 ,1948.00 ,1948.75 ,1,1950.00 ,0.08 ,1947.32 ,9,-0.5 ,-1.0 ,1.00 
,,,2025/03/06,10:54,1948.5 ,1949.0 ,1948.0 ,1949.0 ,58000,1948.66 ,1949.00 ,1948.00 ,1948.63 ,1,1950.00 ,0.08 ,1947.54 ,10,0.0 ,0.5 ,0.00 
,,,2025/03/06,10:55,1949.0 ,1949.5 ,1948.5 ,1948.5 ,33500,1948.64 ,1949.50 ,1948.50 ,1948.88 ,1,1950.00 ,0.08 ,1947.73 ,11,-0.5 ,-0.5 ,0.50 
,,,2025/03/06,10:56,1948.5 ,1948.5 ,1948.0 ,1948.5 ,29000,1948.76 ,1948.76 ,1948.00 ,1948.38 ,1,1950.00 ,0.08 ,1947.92 ,12,-0.5 ,0.0 ,0.25 
,,,2025/03/06,10:57,1948.5 ,1949.0 ,1948.5 ,1949.0 ,39000,1948.57 ,1949.00 ,1948.50 ,1948.75 ,1,1950.00 ,0.08 ,1948.08 ,13,0.0 ,0.5 ,0.00 
,,,2025/03/06,10:58,1949.0 ,1949.5 ,1949.0 ,1949.5 ,37600,1948.66 ,1949.50 ,1948.66 ,1949.25 ,1,1950.00 ,0.08 ,1948.24 ,14,0.5 ,0.5 ,0.50 
,,,2025/03/06,10:59,1949.5 ,1949.5 ,1948.5 ,1949.0 ,37500,1948.95 ,1949.50 ,1948.50 ,1949.13 ,1,1950.00 ,0.08 ,1948.38 ,15,0.0 ,-0.5 ,0.50 
