銘柄名称,市場名称,足種,日付,時刻,始値,高値,安値,終値,出来高,H_Open,H_High,H_Low,H_Close,TREND,EP,AF,PSAR,Period,Diff,Slope,IQR
,,,2025/03/05,09:32,1910,1912.5,1909.5,1912.5,99800,1911.47,1912.5,1909.5,1911.13,1,1913,0.04,1904.71,2,-0.5,2.0,2.00
,,,2025/03/05,09:33,1912,1913,1910.5,1911.5,98300,1911.3,1913,1910.5,1911.75,1,1913,0.04,1905.04,3,-1.5,-1.0,2.00
,,,2025/03/05,09:34,1911.5,1911.5,1909,1911,117200,1911.52,1911.52,1909,1910.75,1,1913,0.04,1905.36,4,-2.0,-0.5,1.00
,,,2025/03/05,09:35,1911,1911,1909.5,1910.5,96700,1911.14,1911.14,1909.5,1910.5,1,1913,0.04,1905.66,5,-2.5,-0.5,1.00
,,,2025/03/05,09:36,1910,1910.5,1908.5,1909,184000,1910.82,1910.82,1908.5,1909.5,1,1913,0.04,1905.96,6,-4.0,-1.5,0.38
,,,2025/03/05,09:37,1909,1909.5,1907.5,1909,175700,1910.16,1910.16,1907.5,1908.75,1,1913,0.04,1906.24,7,-4.0,0.0,1.00
,,,2025/03/05,09:38,1909.5,1910,1908.5,1909,85700,1909.45,1910,1908.5,1909.25,1,1913,0.04,1906.51,8,-4.0,0.0,0.75
,,,2025/03/05,09:39,1908.5,1910,1908.5,1910,71400,1909.35,1910,1908.5,1909.25,1,1913,0.04,1906.77,9,-3.0,1.0,0.50
,,,2025/03/05,09:40,1909.5,1910,1908,1909,103700,1909.3,1910,1908,1909.13,1,1913,0.04,1907.02,10,-4.0,-1.0,0.50
,,,2025/03/05,09:41,1909,1909.5,1908,1909.5,116000,1909.21,1909.5,1908,1909,1,1913,0.04,1907.26,11,-3.5,0.5,1.00
,,,2025/03/05,09:42,1909.5,1909.5,1909,1909.5,44700,1909.11,1909.5,1909,1909.38,1,1913,0.04,1907.49,12,-3.5,0.0,0.50
,,,2025/03/05,09:43,1909.5,1912,1909,1911.5,190500,1909.24,1912,1909,1910.5,1,1913,0.04,1907.71,13,-1.5,2.0,1.00
,,,2025/03/05,09:44,1911,1912,1910.5,1911.5,77700,1909.87,1912,1909.87,1911.25,1,1913,0.04,1907.92,14,-1.5,0.0,1.25
,,,2025/03/05,09:45,1911.5,1916,1911.5,1915.5,311800,1910.56,1916,1910.56,1913.63,1,1916,0.06,1908.4,15,2.5,4.0,2.63
,,,2025/03/05,09:46,1916,1917,1915.5,1916,71100,1912.09,1917,1912.09,1916.13,1,1917,0.08,1909.09,16,3.0,0.5,2.38
,,,2025/03/05,09:47,1915.5,1918.5,1915.5,1917.5,236900,1914.11,1918.5,1914.11,1916.75,1,1918.5,0.1,1910.03,17,4.5,1.5,0.50
,,,2025/03/05,09:48,1917.5,1918,1915,1915.5,102200,1915.43,1918,1915,1916.5,1,1918.5,0.1,1910.88,18,2.5,-2.0,1.50
,,,2025/03/05,09:49,1915.5,1916,1914,1915,121300,1915.96,1916,1914,1915.13,1,1918.5,0.1,1911.64,19,2.0,-0.5,2.00
,,,2025/03/05,09:50,1915.5,1916.5,1914.5,1915,54100,1915.54,1916.5,1914.5,1915.38,1,1918.5,0.1,1912.33,20,2.0,0.0,1.00
,,,2025/03/05,09:51,1915,1916.5,1915,1916,79000,1915.46,1916.5,1915,1915.63,1,1918.5,0.1,1912.94,21,3.0,1.0,0.50
,,,2025/03/05,09:52,1916,1917.5,1916,1917,59100,1915.54,1917.5,1915.54,1916.63,1,1918.5,0.1,1913.5,22,4.0,1.0,1.00
,,,2025/03/05,09:53,1917,1917.5,1916,1917.5,106200,1916.08,1917.5,1916,1917,1,1918.5,0.1,1914,23,4.5,0.5,0.50
,,,2025/03/05,09:54,1917,1917.5,1916,1917,56400,1916.54,1917.5,1916,1916.88,1,1918.5,0.1,1914.45,24,4.0,-0.5,1.00
,,,2025/03/05,09:55,1917.5,1918,1917.5,1918,106700,1916.71,1918,1916.71,1917.75,1,1918.5,0.1,1914.85,25,5.0,1.0,1.50
,,,2025/03/05,09:56,1918,1920.5,1918,1920,247000,1917.23,1920.5,1917.23,1919.13,1,1920.5,0.12,1915.53,26,7.0,2.0,1.50
,,,2025/03/05,09:57,1920,1920,1918.5,1919,71800,1918.18,1920,1918.18,1919.38,1,1920.5,0.12,1916.13,27,6.0,-1.0,0.50
,,,2025/03/05,09:58,1919.5,1920,1919,1919,59300,1918.78,1920,1918.78,1919.38,1,1920.5,0.12,1916.65,28,6.0,0.0,0.50
,,,2025/03/05,09:59,1919,1919,1917.5,1918,58600,1919.08,1919.08,1917.5,1918.38,1,1920.5,0.12,1917.11,29,5.0,-1.0,1.50
,,,2025/03/05,10:00,1918,1919.5,1917.5,1919.5,162100,1918.73,1919.5,1917.5,1918.63,1,1920.5,0.12,1917.52,30,6.5,1.5,0.50
,,,2025/03/05,10:01,1920,1920.5,1918.5,1920,131900,1918.68,1920.5,1918.5,1919.75,1,1920.5,0.12,1917.88,31,7.0,0.5,1.50
,,,2025/03/05,10:02,1920.5,1921.5,1920,1921.5,112700,1919.21,1921.5,1919.21,1920.88,1,1921.5,0.14,1918.39,32,8.5,1.5,1.00
,,,2025/03/05,10:03,1922,1922.5,1918.5,1919.5,192600,1920.04,1922.5,1918.5,1920.63,1,1922.5,0.16,1919.04,33,6.5,-2.0,1.50
,,,2025/03/05,10:04,1919.5,1920.5,1917.5,1918,136700,1920.33,1920.5,1917.5,1918.88,-1,1920.5,0.02,1922.5,0,0.0,,1.00
,,,2025/03/05,10:05,1918,1919.5,1917.5,1917.5,66500,1919.6,1919.6,1917.5,1918.13,-1,1917.5,0.04,1922.3,1,0.5,0.5,1.50
,,,2025/03/05,10:06,1918,1919,1918,1918,70600,1918.86,1919,1918,1918.25,-1,1917.5,0.04,1922.11,2,0.0,-0.5,0.75
,,,2025/03/05,10:07,1918,1919.5,1917,1919.5,50600,1918.56,1919.5,1917,1918.5,-1,1917,0.06,1921.8,3,-1.5,-1.5,1.00
,,,2025/03/05,10:08,1919.5,1920.5,1919,1920,69900,1918.53,1920.5,1918.53,1919.75,-1,1917,0.06,1921.51,4,-2.0,-0.5,0.75
,,,2025/03/05,10:09,1920,1922.5,1920,1922,181800,1919.14,1922.5,1919.14,1921.13,1,1919.14,0.02,1917,0,0.0,,1.00
,,,2025/03/05,10:10,1921.5,1923,1921.5,1922,81400,1920.13,1923,1920.13,1922,1,1923,0.04,1917.24,1,0.0,0.0,1.88
,,,2025/03/05,10:11,1922,1922.5,1920,1920.5,143100,1921.07,1922.5,1920,1921.25,1,1923,0.04,1917.47,2,-1.5,-1.5,1.00
,,,2025/03/05,10:12,1920.5,1922,1920,1922,47100,1921.16,1922,1920,1921.13,1,1923,0.04,1917.69,3,0.0,1.5,1.00
,,,2025/03/05,10:13,1922,1922,1919,1920,247600,1921.14,1922,1919,1920.75,1,1923,0.04,1917.9,4,-2.0,-2.0,1.50
,,,2025/03/05,10:14,1919.5,1920,1917,1917.5,106500,1920.95,1920.95,1917,1918.5,-1,1920.95,0.02,1923,0,0.0,,1.50
,,,2025/03/05,10:15,1918,1918.5,1916.5,1917.5,79000,1919.72,1919.72,1916.5,1917.63,-1,1916.5,0.04,1922.74,1,0.0,0.0,1.50
,,,2025/03/05,10:16,1917.5,1917.5,1916.5,1917,20800,1918.67,1918.67,1916.5,1917.13,-1,1916.5,0.04,1922.49,2,0.5,0.5,0.50
,,,2025/03/05,10:17,1917,1918,1915,1915.5,144000,1917.9,1918,1915,1916.38,-1,1915,0.06,1922.04,3,2.0,1.5,1.50
,,,2025/03/05,10:18,1915.5,1916,1914.5,1915,276200,1917.14,1917.14,1914.5,1915.25,-1,1914.5,0.08,1921.44,4,2.5,0.5,0.50
,,,2025/03/05,10:19,1914.5,1915.5,1914,1915,113900,1916.19,1916.19,1914,1914.75,-1,1914,0.1,1920.69,5,2.5,0.0,0.88
,,,2025/03/05,10:20,1915,1915.5,1914,1914.5,56000,1915.47,1915.5,1914,1914.75,-1,1914,0.1,1920.02,6,3.0,0.5,0.50
,,,2025/03/05,10:21,1914.5,1915,1914,1915,116100,1915.11,1915.11,1914,1914.63,-1,1914,0.1,1919.42,7,2.5,-0.5,0.50
,,,2025/03/05,10:22,1914.5,1915.5,1913,1913,184600,1914.87,1915.5,1913,1914,-1,1913,0.12,1918.65,8,4.5,2.0,1.00
,,,2025/03/05,10:23,1913.5,1913.5,1912,1912.5,58700,1914.43,1914.43,1912,1912.88,-1,1912,0.14,1917.72,9,5.0,0.5,1.00
,,,2025/03/05,10:24,1912.5,1917,1912.5,1915.5,232700,1913.65,1917,1912.5,1914.38,-1,1912,0.14,1916.92,10,2.0,-3.0,3.50
,,,2025/03/05,10:25,1915.5,1916,1915,1915.5,32100,1914.01,1916,1914.01,1915.5,-1,1912,0.14,1916.23,11,2.0,0.0,0.50
,,,2025/03/05,10:26,1916,1917.5,1916,1917,102500,1914.76,1917.5,1914.76,1916.63,1,1914.76,0.02,1912,0,0.0,,1.38
,,,2025/03/05,10:27,1917,1918,1916,1918,165000,1915.69,1918,1915.69,1917.25,1,1918,0.04,1912.24,1,1.0,1.0,0.50
,,,2025/03/05,10:28,1918,1918,1916,1917,72600,1916.47,1918,1916,1917.25,1,1918,0.04,1912.47,2,0.0,-1.0,1.00
,,,2025/03/05,10:29,1917.5,1917.5,1916.5,1917.5,36600,1916.86,1917.5,1916.5,1917.25,1,1918,0.04,1912.69,3,0.5,0.5,0.50
,,,2025/03/05,10:30,1917.5,1918.5,1913.5,1914,317900,1917.06,1918.5,1913.5,1915.88,1,1918.5,0.06,1913.04,4,-3.0,-3.5,1.00
,,,2025/03/05,10:31,1914,1914,1910.5,1913,295000,1916.47,1916.47,1910.5,1912.88,-1,1916.47,0.02,1918.5,0,0.0,,5.63
,,,2025/03/05,10:32,1913.5,1916,1913,1914.5,107500,1914.67,1916,1913,1914.25,-1,1913,0.04,1918.28,1,-1.5,-1.5,1.63
,,,2025/03/05,10:33,1914.5,1915.5,1913,1915,147700,1914.46,1915.5,1913,1914.5,-1,1913,0.04,1918.07,2,-2.0,-0.5,0.63
,,,2025/03/05,10:34,1915.5,1916,1914.5,1916,103100,1914.48,1916,1914.48,1915.5,-1,1913,0.04,1917.87,3,-3.0,-1.0,1.50
,,,2025/03/05,10:35,1916,1917,1916,1916.5,73600,1914.99,1917,1914.99,1916.38,-1,1913,0.04,1917.67,4,-3.5,-0.5,1.00
,,,2025/03/05,10:36,1916.5,1917,1916,1916.5,57700,1915.68,1917,1915.68,1916.5,-1,1913,0.04,1917.48,5,-3.5,0.0,0.00
,,,2025/03/05,10:37,1917,1917,1915.5,1915.5,46900,1916.09,1917,1915.5,1916.25,-1,1913,0.04,1917.31,6,-2.5,1.0,0.50
,,,2025/03/05,10:38,1915.5,1916,1915.5,1915.5,40000,1916.17,1916.17,1915.5,1915.63,-1,1913,0.04,1917.13,7,-2.5,0.0,1.00
,,,2025/03/05,10:39,1915.5,1916.5,1914.5,1915,66400,1915.9,1916.5,1914.5,1915.38,-1,1913,0.04,1916.97,8,-2.0,0.5,0.50
,,,2025/03/05,10:40,1915.5,1915.5,1914,1915,39500,1915.64,1915.64,1914,1915,-1,1913,0.04,1916.81,9,-2.0,0.0,1.00
,,,2025/03/05,10:41,1915.5,1916,1915,1915.5,29600,1915.32,1916,1915,1915.5,-1,1913,0.04,1916.66,10,-2.5,-0.5,0.88
,,,2025/03/05,10:42,1915.5,1916.5,1915.5,1916,33200,1915.41,1916.5,1915.41,1915.88,-1,1913,0.04,1916.51,11,-3.0,-0.5,0.50
,,,2025/03/05,10:43,1916,1917.5,1915.5,1917.5,54300,1915.64,1917.5,1915.5,1916.63,1,1915.5,0.02,1913,0,0.0,,0.50
,,,2025/03/05,10:44,1917,1918,1917,1917.5,47000,1916.13,1918,1916.13,1917.38,1,1918,0.04,1913.2,1,0.0,0.0,1.50
,,,2025/03/05,10:45,1918,1918,1917,1917.5,28000,1916.75,1918,1916.75,1917.63,1,1918,0.04,1913.39,2,0.0,0.0,0.00
,,,2025/03/05,10:46,1917,1918,1917,1917,13500,1917.19,1918,1917,1917.25,1,1918,0.04,1913.58,3,-0.5,-0.5,0.50
,,,2025/03/05,10:47,1917.5,1918,1917,1917,64900,1917.22,1918,1917,1917.38,1,1918,0.04,1913.75,4,-0.5,0.0,0.00
,,,2025/03/05,10:48,1917.5,1918.5,1917.5,1917.5,100700,1917.3,1918.5,1917.3,1917.75,1,1918.5,0.06,1914.04,5,0.0,0.5,0.50
,,,2025/03/05,10:49,1917.5,1918,1917,1917.5,13500,1917.52,1918,1917,1917.5,1,1918.5,0.06,1914.31,6,0.0,0.0,0.50
,,,2025/03/05,10:50,1917.5,1918,1916.5,1917,55000,1917.51,1918,1916.5,1917.25,1,1918.5,0.06,1914.56,7,-0.5,-0.5,0.25
,,,2025/03/05,10:51,1917.5,1919,1917.5,1918.5,114200,1917.38,1919,1917.38,1918.13,1,1919,0.08,1914.91,8,1.0,1.5,1.00
,,,2025/03/05,10:52,1918.5,1919.5,1918.5,1918.5,65200,1917.75,1919.5,1917.75,1918.75,1,1919.5,0.1,1915.37,9,1.0,0.0,0.13
,,,2025/03/05,10:53,1919,1919.5,1918.5,1918.5,48400,1918.25,1919.5,1918.25,1918.88,1,1919.5,0.1,1915.78,10,1.0,0.0,0.50
,,,2025/03/05,10:54,1919,1919.5,1918.5,1918.5,38000,1918.56,1919.5,1918.5,1918.88,1,1919.5,0.1,1916.16,11,1.0,0.0,0.50
,,,2025/03/05,10:55,1918.5,1919,1918.5,1919,35000,1918.72,1919,1918.5,1918.75,1,1919.5,0.1,1916.49,12,1.5,0.5,0.50
,,,2025/03/05,10:56,1919,1919,1918.5,1919,30700,1918.73,1919,1918.5,1918.88,1,1919.5,0.1,1916.79,13,1.5,0.0,0.50
,,,2025/03/05,10:57,1918.5,1919,1917.5,1918,90800,1918.8,1919,1917.5,1918.25,1,1919.5,0.1,1917.06,14,0.5,-1.0,0.50
,,,2025/03/05,10:58,1917.5,1918,1917,1917.5,22200,1918.53,1918.53,1917,1917.5,-1,1918.53,0.02,1919.5,0,0.0,,1.00
,,,2025/03/05,10:59,1918,1919,1918,1918,44500,1918.01,1919,1918,1918.25,-1,1918,0.04,1919.44,1,-0.5,-0.5,1.00
,,,2025/03/05,11:00,1918.5,1919,1918,1918.5,45000,1918.13,1919,1918,1918.5,-1,1918,0.04,1919.38,2,-1.0,-0.5,0.00
,,,2025/03/05,11:01,1918.5,1919,1918,1918.5,29800,1918.32,1919,1918,1918.5,-1,1918,0.04,1919.33,3,-1.0,0.0,0.00
,,,2025/03/05,11:02,1918.5,1918.5,1918,1918,56600,1918.41,1918.5,1918,1918.25,-1,1918,0.04,1919.27,4,-0.5,0.5,0.50
,,,2025/03/05,11:03,1918,1918,1916.5,1917.5,90700,1918.33,1918.33,1916.5,1917.5,-1,1916.5,0.06,1919.11,5,0.0,0.5,0.50
,,,2025/03/05,11:04,1917,1918.5,1917,1918.5,45100,1917.91,1918.5,1917,1917.75,-1,1916.5,0.06,1918.95,6,-1.0,-1.0,0.50
,,,2025/03/05,11:05,1918.5,1919.5,1918.5,1919.5,36800,1917.83,1919.5,1917.83,1919,1,1917.83,0.02,1916.5,0,0.0,,1.00
,,,2025/03/05,11:06,1919,1919.5,1918.5,1918.5,25600,1918.42,1919.5,1918.42,1918.88,1,1919.5,0.04,1916.62,1,-1.0,-1.0,0.00
,,,2025/03/05,11:07,1918.5,1919,1918.5,1918.5,42800,1918.65,1919,1918.5,1918.63,1,1919.5,0.04,1916.74,2,-1.0,0.0,0.00
,,,2025/03/05,11:08,1918.5,1918.5,1918,1918.5,4700,1918.64,1918.64,1918,1918.38,1,1919.5,0.04,1916.85,3,-1.0,0.0,0.50
,,,2025/03/05,11:09,1918.5,1919,1918,1918,28000,1918.51,1919,1918,1918.38,1,1919.5,0.04,1916.95,4,-1.5,-0.5,0.50
,,,2025/03/05,11:10,1918.5,1919,1917.5,1918,114000,1918.44,1919,1917.5,1918.25,1,1919.5,0.04,1917.05,5,-1.5,0.0,0.50
,,,2025/03/05,11:11,1918.5,1918.5,1917.5,1917.5,56100,1918.35,1918.5,1917.5,1918,1,1919.5,0.04,1917.15,6,-2.0,-0.5,0.50
,,,2025/03/05,11:12,1917.5,1918,1917,1917,51700,1918.17,1918.17,1917,1917.38,-1,1918.17,0.02,1919.5,0,0.0,,1.00
,,,2025/03/05,11:13,1917,1918.5,1916.5,1918,54300,1917.77,1918.5,1916.5,1917.5,-1,1916.5,0.04,1919.38,1,-1.0,-1.0,1.00
,,,2025/03/05,11:14,1918,1919,1918,1919,72500,1917.64,1919,1917.64,1918.5,-1,1916.5,0.04,1919.26,2,-2.0,-1.0,1.50
,,,2025/03/05,11:15,1918.5,1919,1917.5,1917.5,48200,1918.07,1919,1917.5,1918.13,-1,1916.5,0.04,1919.15,3,-0.5,1.5,0.50
,,,2025/03/05,11:16,1918,1919.5,1918,1919.5,79500,1918.1,1919.5,1918,1918.75,1,1918,0.02,1916.5,0,0.0,,1.00
,,,2025/03/05,11:17,1919.5,1920.5,1919,1920,141800,1918.42,1920.5,1918.42,1919.75,1,1920.5,0.04,1916.66,1,0.5,0.5,1.00
,,,2025/03/05,11:18,1920,1920,1919,1919.5,30700,1919.09,1920,1919,1919.63,1,1920.5,0.04,1916.81,2,0.0,-0.5,0.50
,,,2025/03/05,11:19,1919,1920.5,1919,1920,63600,1919.36,1920.5,1919,1919.63,1,1920.5,0.04,1916.96,3,0.5,0.5,0.00
,,,2025/03/05,11:20,1919.5,1920,1919,1920,41100,1919.49,1920,1919,1919.63,1,1920.5,0.04,1917.1,4,0.5,0.0,0.50
,,,2025/03/05,11:21,1920,1921,1920,1920.5,31300,1919.56,1921,1919.56,1920.38,1,1921,0.06,1917.34,5,1.0,0.5,0.13
,,,2025/03/05,11:22,1920.5,1921,1920,1921,47500,1919.97,1921,1919.97,1920.63,1,1921,0.06,1917.56,6,1.5,0.5,0.75
,,,2025/03/05,11:23,1920.5,1921,1920,1920.5,46300,1920.3,1921,1920,1920.5,1,1921,0.06,1917.76,7,1.0,-0.5,0.50
,,,2025/03/05,11:24,1920.5,1921.5,1920.5,1921.5,44100,1920.4,1921.5,1920.4,1921,1,1921.5,0.08,1918.06,8,2.0,1.0,0.50
,,,2025/03/05,11:25,1921,1921.5,1920,1920.5,44700,1920.7,1921.5,1920,1920.75,1,1921.5,0.08,1918.34,9,1.0,-1.0,1.00
,,,2025/03/05,11:26,1920.5,1921,1919.5,1919.5,42500,1920.72,1921,1919.5,1920.13,1,1921.5,0.08,1918.59,10,0.0,-1.0,0.50
,,,2025/03/05,11:27,1920,1920,1919,1919.5,31400,1920.42,1920.42,1919,1919.63,1,1921.5,0.08,1918.82,11,0.0,0.0,0.50
,,,2025/03/05,11:28,1920,1920,1919,1919.5,16900,1920.02,1920.02,1919,1919.63,1,1921.5,0.08,1919.04,12,0.0,0.0,0.50
,,,2025/03/05,11:29,1919.5,1920.5,1919,1920,44600,1919.82,1920.5,1919,1919.75,-1,1920.5,0.02,1921.5,0,0.0,,0.50
,,,2025/03/05,11:30,1919.5,1919.5,1919.5,1919.5,33600,1919.79,1919.79,1919.5,1919.5,-1,1919.5,0.04,1921.42,58,0.0,0.0,0.00
,,,2025/03/05,12:30,1924.5,1928,1921,1926.5,1030500,1919.64,1928,1919.64,1925,1,1919.64,0.02,1919.5,0,0.0,,1.50
,,,2025/03/05,12:31,1926.5,1931,1926,1929.5,329500,1922.32,1931,1922.32,1928.25,1,1931,0.04,1919.96,1,3.0,3.0,3.38
,,,2025/03/05,12:32,1929.5,1930,1928,1929.5,167200,1925.29,1930,1925.29,1929.25,1,1931,0.04,1920.4,2,3.0,0.0,1.00
,,,2025/03/05,12:33,1928.5,1929,1927.5,1928.5,98700,1927.27,1929,1927.27,1928.38,1,1931,0.04,1920.83,3,2.0,-1.0,1.00
,,,2025/03/05,12:34,1928.5,1930,1927,1929.5,103500,1927.82,1930,1927,1928.75,1,1931,0.04,1921.23,4,3.0,1.0,0.50
,,,2025/03/05,12:35,1929.5,1931,1929,1930.5,128200,1928.29,1931,1928.29,1930,1,1931,0.04,1921.62,5,4.0,1.0,1.50
,,,2025/03/05,12:36,1930.5,1931.5,1929.5,1930.5,119400,1929.14,1931.5,1929.14,1930.5,1,1931.5,0.06,1922.22,6,4.0,0.0,1.00
,,,2025/03/05,12:37,1930,1930.5,1928,1929.5,80600,1929.82,1930.5,1928,1929.5,1,1931.5,0.06,1922.77,7,3.0,-1.0,1.00
,,,2025/03/05,12:38,1929.5,1931,1929,1930,117200,1929.66,1931,1929,1929.88,1,1931.5,0.06,1923.3,8,3.5,0.5,0.50
,,,2025/03/05,12:39,1930.5,1931.5,1930,1931,106500,1929.77,1931.5,1929.77,1930.75,1,1931.5,0.06,1923.79,9,4.5,1.0,0.50
,,,2025/03/05,12:40,1931,1932.5,1931,1931.5,317300,1930.26,1932.5,1930.26,1931.5,1,1932.5,0.08,1924.49,10,5.0,0.5,1.00
,,,2025/03/05,12:41,1932,1932,1930.5,1931,138300,1930.88,1932,1930.5,1931.38,1,1932.5,0.08,1925.13,11,4.5,-0.5,0.00
,,,2025/03/05,12:42,1931,1931,1930,1930.5,31300,1931.13,1931.13,1930,1930.63,1,1932.5,0.08,1925.72,12,4.0,-0.5,1.00
,,,2025/03/05,12:43,1930.5,1931,1930,1930.5,34700,1930.88,1931,1930,1930.5,1,1932.5,0.08,1926.26,13,4.0,0.0,0.00
,,,2025/03/05,12:44,1930.5,1930.5,1929.5,1929.5,76800,1930.69,1930.69,1929.5,1930,1,1932.5,0.08,1926.76,14,3.0,-1.0,0.50
,,,2025/03/05,12:45,1929.5,1930,1929,1929.5,77700,1930.34,1930.34,1929,1929.5,1,1932.5,0.08,1927.22,15,3.0,0.0,0.50
,,,2025/03/05,12:46,1929.5,1930,1928,1928.5,101300,1929.92,1930,1928,1929,1,1932.5,0.08,1927.64,16,2.0,-1.0,0.50
,,,2025/03/05,12:47,1928.5,1930,1928.5,1930,149100,1929.46,1930,1928.5,1929.25,1,1932.5,0.08,1928.03,17,3.5,1.5,1.00
,,,2025/03/05,12:48,1930,1930.5,1929.5,1929.5,59100,1929.36,1930.5,1929.36,1929.88,1,1932.5,0.08,1928.39,18,3.0,-0.5,0.75
