時刻,株価
09:10:42,1829.5 
09:10:43,1829.0 
09:10:47,1829.0 
09:10:48,1829.0 
09:10:51,1829.5 
09:10:53,1829.5 
09:10:55,1830.0 
09:10:56,1830.5 
09:10:58,1830.5 
09:11:00,1830.5 
09:11:02,1830.5 
09:11:04,1831.0 
09:11:06,1830.5 
09:11:08,1830.5 
09:11:11,1830.5 
09:11:12,1830.5 
09:11:15,1830.5 
09:11:18,1831.0 
09:11:19,1831.0 
09:11:22,1832.0 
09:11:24,1832.0 
09:11:26,1831.5 
09:11:28,1831.0 
09:11:30,1831.0 
09:11:32,1830.5 
09:11:34,1831.0 
09:11:36,1830.5 
09:11:38,1830.5 
09:11:39,1831.0 
09:11:42,1831.0 
09:11:43,1831.0 
09:11:45,1831.0 
09:11:47,1831.5 
09:11:49,1831.0 
09:11:53,1831.5 
09:11:54,1831.5 
09:11:57,1830.5 
09:11:58,1831.5 
09:12:00,1831.0 
09:12:01,1831.0 
09:12:04,1830.5 
09:12:05,1830.5 
09:12:08,1830.5 
09:12:10,1831.0 
09:12:12,1830.5 
09:12:14,1830.5 
09:12:16,1830.5 
09:12:18,1831.5 
09:12:19,1831.5 
09:12:22,1830.5 
09:12:24,1830.5 
09:12:27,1830.5 
09:12:28,1831.5 
09:12:31,1831.5 
09:12:33,1831.5 
09:12:34,1831.5 
09:12:35,1831.0 
09:12:39,1830.5 
09:12:41,1831.0 
09:12:43,1830.0 
09:12:45,1829.5 
09:12:46,1830.0 
09:12:51,1829.5 
09:12:57,1829.0 
09:12:59,1829.5 
09:13:01,1828.5 
09:13:03,1829.0 
09:13:04,1830.0 
09:13:07,1830.0 
09:13:10,1829.5 
09:13:14,1829.0 
09:13:15,1829.5 
09:13:18,1830.0 
09:13:20,1829.5 
09:13:22,1829.5 
09:13:23,1830.0 
09:13:26,1829.5 
09:13:27,1830.5 
09:13:29,1830.0 
09:13:32,1829.5 
09:13:34,1829.5 
09:13:36,1830.0 
09:13:38,1830.0 
09:13:40,1830.0 
09:13:42,1830.0 
09:13:44,1830.0 
09:13:46,1830.0 
09:13:48,1829.5 
09:13:50,1830.0 
09:13:51,1829.5 
09:13:53,1830.0 
09:13:56,1829.5 
09:13:57,1829.5 
09:14:00,1830.0 
09:14:02,1829.5 
09:14:04,1831.0 
09:14:05,1831.0 
09:14:08,1830.5 
09:14:09,1830.5 
09:14:12,1830.0 
09:14:14,1830.5 
09:14:16,1830.5 
09:14:17,1830.5 
09:14:20,1831.0 
09:14:23,1831.5 
09:14:24,1830.5 
09:14:26,1830.5 
09:14:27,1830.5 
09:14:30,1830.0 
09:14:32,1830.0 
09:14:35,1830.5 
09:14:37,1831.0 
09:14:39,1830.5 
09:14:41,1831.0 
09:14:43,1830.5 
09:14:45,1830.5 
09:14:47,1831.0 
09:14:49,1831.0 
09:14:51,1830.0 
09:14:53,1831.0 
09:14:55,1831.0 
09:14:58,1831.0 
09:14:59,1831.0 
09:15:01,1831.0 
09:15:03,1832.0 
09:15:05,1831.5 
09:15:08,1831.0 
09:15:09,1831.0 
09:15:12,1830.0 
09:15:14,1830.0 
09:15:17,1830.0 
09:15:18,1830.0 
09:15:19,1830.0 
09:15:22,1830.5 
09:15:24,1830.5 
09:15:25,1831.0 
09:15:27,1831.0 
09:15:30,1831.0 
09:15:32,1831.0 
09:15:35,1830.5 
09:15:38,1830.5 
09:15:41,1830.5 
09:15:42,1830.5 
09:15:45,1830.5 
09:15:46,1830.5 
09:15:49,1830.5 
09:15:51,1830.5 
09:15:52,1830.5 
09:15:54,1830.5 
09:15:56,1831.0 
09:15:59,1831.5 
09:16:01,1830.5 
09:16:02,1831.0 
09:16:04,1831.5 
09:16:07,1831.0 
09:16:08,1831.0 
09:16:11,1831.0 
09:16:12,1831.5 
09:16:15,1830.5 
09:16:17,1831.0 
09:16:19,1831.5 
09:16:21,1831.0 
09:16:23,1830.5 
09:16:25,1830.5 
09:16:27,1830.5 
09:16:30,1830.5 
09:16:32,1830.5 
09:16:34,1831.0 
09:16:35,1831.0 
09:16:38,1831.0 
09:16:40,1831.0 
09:16:42,1831.0 
09:16:47,1831.0 
09:16:49,1831.0 
09:16:51,1831.0 
09:16:53,1831.5 
09:16:55,1831.0 
09:16:57,1831.0 
09:16:59,1831.0 
09:17:00,1831.5 
09:17:02,1831.5 
09:17:04,1831.5 
09:17:07,1831.5 
09:17:09,1832.0 
09:17:13,1832.0 
09:17:15,1831.5 
09:17:16,1831.5 
09:17:19,1831.0 
09:17:22,1831.0 
09:17:24,1831.5 
09:17:25,1831.5 
09:17:28,1831.5 
09:17:29,1831.5 
09:17:30,1831.5 
09:17:32,1831.5 
09:17:35,1831.5 
09:17:37,1831.0 
09:17:40,1831.5 
09:17:41,1831.5 
09:17:44,1831.0 
09:17:46,1832.5 
09:17:48,1832.5 
09:17:50,1834.0 
09:17:52,1834.5 
09:17:54,1833.5 
09:17:56,1833.5 
09:17:58,1834.0 
09:18:00,1834.0 
09:18:01,1834.5 
09:18:04,1834.5 
09:18:06,1834.0 
09:18:08,1834.0 
09:18:11,1833.5 
09:18:14,1834.0 
09:18:15,1834.0 
09:18:16,1833.5 
09:18:19,1834.0 
09:18:21,1833.5 
09:18:22,1833.5 
09:18:24,1833.5 
09:18:26,1833.5 
09:18:28,1834.0 
09:18:31,1833.5 
09:18:33,1833.5 
09:18:35,1834.0 
09:18:38,1834.0 
09:18:41,1834.0 
09:18:42,1833.5 
09:18:45,1833.5 
09:18:48,1834.0 
09:18:49,1833.5 
09:18:50,1833.5 
09:18:53,1833.5 
09:18:55,1833.0 
09:18:57,1833.0 
09:18:59,1833.5 
09:19:00,1834.0 
09:19:04,1834.5 
09:19:05,1834.0 
09:19:08,1834.0 
09:19:10,1834.5 
09:19:11,1834.5 
09:19:13,1836.0 
09:19:15,1835.0 
09:19:18,1835.5 
09:19:19,1835.5 
09:19:21,1836.0 
09:19:24,1836.0 
09:19:26,1836.0 
09:19:28,1836.0 
09:19:30,1836.5 
09:19:32,1836.5 
09:19:34,1836.0 
09:19:36,1836.0 
09:19:37,1836.5 
09:19:39,1836.5 
09:19:42,1836.5 
09:19:43,1836.0 
09:19:46,1836.0 
09:19:47,1836.0 
09:19:50,1836.0 
09:19:52,1836.0 
09:19:54,1836.0 
09:19:56,1836.0 
09:19:58,1836.5 
09:20:00,1836.5 
09:20:02,1836.0 
09:20:04,1836.0 
09:20:06,1836.0 
09:20:08,1835.5 
09:20:10,1834.5 
09:20:13,1834.5 
09:20:14,1835.5 
09:20:16,1835.5 
09:20:19,1835.5 
09:20:21,1835.0 
09:20:23,1835.0 
09:20:25,1835.0 
09:20:26,1834.5 
09:20:30,1835.0 
09:20:32,1834.5 
09:20:34,1834.5 
09:20:35,1834.5 
09:20:37,1834.5 
09:20:39,1835.0 
09:20:41,1834.5 
09:20:44,1835.5 
09:20:45,1835.0 
09:20:47,1835.0 
09:20:51,1835.0 
09:20:52,1835.0 
09:20:53,1835.0 
09:20:55,1834.5 
09:20:58,1834.0 
09:21:00,1834.0 
09:21:01,1833.5 
09:21:04,1833.0 
09:21:06,1833.0 
09:21:09,1833.5 
09:21:10,1833.5 
09:21:12,1834.0 
09:21:14,1833.5 
09:21:17,1833.0 
09:21:19,1833.0 
09:21:22,1833.5 
09:21:24,1833.0 
09:21:25,1833.0 
09:21:27,1833.5 
09:21:28,1833.0 
09:21:30,1833.0 
09:21:33,1832.5 
09:21:35,1833.0 
09:21:37,1833.0 
09:21:38,1833.5 
09:21:40,1833.0 
09:21:43,1833.0 
09:21:45,1833.0 
09:21:47,1833.0 
09:21:50,1833.0 
09:21:54,1833.5 
09:21:56,1834.0 
09:21:58,1833.5 
09:21:59,1833.0 
09:22:02,1834.0 
09:22:04,1833.5 
09:22:05,1833.5 
09:22:11,1833.5 
09:22:12,1834.5 
09:22:15,1834.5 
09:22:16,1834.5 
09:22:18,1834.0 
09:22:21,1834.0 
09:22:22,1834.0 
09:22:24,1833.5 
09:22:26,1833.5 
09:22:29,1834.0 
09:22:31,1834.0 
09:22:32,1834.0 
09:22:35,1834.0 
09:22:37,1834.0 
09:22:38,1834.0 
09:22:42,1834.5 
09:22:45,1834.0 
09:22:47,1834.0 
09:22:49,1834.5 
09:22:51,1834.5 
09:22:55,1834.0 
09:22:58,1834.5 
09:23:00,1834.5 
09:23:02,1834.5 
09:23:05,1835.0 
09:23:07,1834.5 
09:23:08,1834.5 
09:23:12,1834.5 
09:23:13,1834.0 
09:23:15,1834.5 
09:23:18,1834.0 
09:23:19,1834.5 
09:23:21,1834.5 
09:23:24,1834.0 
09:23:25,1834.0 
09:23:27,1834.5 
09:23:30,1834.5 
09:23:35,1834.0 
09:23:37,1832.5 
09:23:38,1832.5 
09:23:40,1833.0 
09:23:42,1833.0 
09:23:44,1833.5 
09:23:46,1833.5 
09:23:47,1833.0 
09:23:51,1833.5 
09:23:52,1834.0 
09:23:55,1833.5 
09:23:56,1833.5 
09:23:59,1834.0 
09:24:01,1833.5 
09:24:02,1833.5 
09:24:03,1833.5 
09:24:05,1833.5 
09:24:08,1833.5 
09:24:11,1834.0 
09:24:14,1834.0 
09:24:16,1834.0 
09:24:19,1834.5 
09:24:22,1834.5 
09:24:24,1834.0 
09:24:26,1834.0 
09:24:28,1834.0 
09:24:32,1834.0 
09:24:34,1833.5 
09:24:36,1834.0 
09:24:39,1834.0 
09:24:41,1834.5 
09:24:43,1834.0 
09:24:44,1834.0 
09:24:46,1834.5 
09:24:50,1834.5 
09:24:51,1834.0 
09:24:54,1834.5 
09:24:55,1834.5 
09:24:59,1834.5 
09:25:00,1835.5 
09:25:03,1835.0 
09:25:04,1835.0 
09:25:07,1835.0 
09:25:08,1835.0 
09:25:11,1834.5 
09:25:14,1834.5 
09:25:18,1835.5 
09:25:20,1834.5 
09:25:23,1835.0 
09:25:26,1835.5 
09:25:29,1835.0 
09:25:31,1835.0 
09:25:33,1834.5 
09:25:36,1834.0 
09:25:38,1834.0 
09:25:40,1834.5 
09:25:43,1834.5 
09:25:45,1833.5 
09:25:49,1834.5 
09:25:50,1833.5 
09:25:53,1834.5 
09:25:55,1834.5 
09:25:58,1834.5 
09:25:59,1834.0 
09:26:00,1834.0 
09:26:02,1834.0 
09:26:06,1833.5 
09:26:07,1833.5 
09:26:09,1834.0 
09:26:14,1834.5 
09:26:18,1834.5 
09:26:22,1834.0 
09:26:23,1834.0 
09:26:25,1834.0 
09:26:28,1834.5 
09:26:29,1834.5 
09:26:31,1834.0 
09:26:33,1834.5 
09:26:35,1833.5 
09:26:36,1834.5 
09:26:43,1834.0 
09:26:47,1834.5 
09:26:48,1834.0 
09:26:50,1833.5 
09:26:54,1833.5 
09:26:56,1834.0 
09:26:58,1833.5 
09:27:02,1834.0 
09:27:03,1833.5 
09:27:08,1834.0 
09:27:10,1834.0 
09:27:15,1834.5 
09:27:18,1834.0 
09:27:23,1834.5 
09:27:24,1834.0 
09:27:28,1834.0 
09:27:30,1834.0 
09:27:32,1834.5 
09:27:35,1834.5 
09:27:36,1834.0 
09:27:39,1834.0 
09:27:40,1834.0 
09:27:45,1834.5 
09:27:46,1834.0 
09:27:49,1834.0 
09:27:51,1834.0 
09:27:53,1834.0 
09:27:55,1834.5 
09:27:59,1834.0 
09:28:01,1834.5 
09:28:02,1834.5 
09:28:05,1834.0 
09:28:07,1834.5 
09:28:08,1834.0 
09:28:11,1834.5 
09:28:12,1834.0 
09:28:15,1834.0 
09:28:17,1834.0 
09:28:18,1834.5 
09:28:23,1834.0 
09:28:25,1834.0 
09:28:29,1833.5 
09:28:31,1833.5 
09:28:33,1834.5 
09:28:35,1834.0 
09:28:37,1834.5 
09:28:41,1834.5 
09:28:43,1834.5 
09:28:47,1835.0 
09:28:48,1834.5 
09:28:50,1834.5 
09:28:52,1835.0 
09:28:54,1835.0 
09:28:57,1835.0 
09:28:58,1834.5 
09:29:02,1835.0 
09:29:04,1835.0 
09:29:06,1835.0 
09:29:08,1835.0 
09:29:10,1835.5 
09:29:11,1835.5 
09:29:15,1836.0 
09:29:16,1835.5 
09:29:17,1835.5 
09:29:19,1835.5 
09:29:22,1835.5 
09:29:25,1835.5 
09:29:26,1835.5 
09:29:30,1835.5 
09:29:34,1835.5 
09:29:37,1836.0 
09:29:39,1835.5 
09:29:40,1835.5 
09:29:43,1835.5 
09:29:45,1835.5 
09:29:47,1835.5 
09:29:50,1836.0 
09:29:52,1836.5 
09:29:54,1836.5 
09:29:56,1837.0 
09:29:58,1837.0 
09:30:00,1836.5 
09:30:03,1836.5 
09:30:05,1836.5 
09:30:07,1836.5 
09:30:08,1836.5 
09:30:09,1836.5 
09:30:12,1836.5 
09:30:14,1836.5 
09:30:15,1836.5 
09:30:18,1837.0 
09:30:22,1837.0 
09:30:24,1837.0 
09:30:26,1836.5 
09:30:27,1836.5 
09:30:29,1836.5 
09:30:35,1836.0 
09:30:37,1836.5 
09:30:38,1836.5 
09:30:41,1836.0 
09:30:43,1836.5 
09:30:45,1836.5 
09:30:48,1836.0 
09:30:52,1836.5 
09:30:53,1835.5 
09:30:56,1836.0 
09:30:57,1835.5 
09:30:58,1836.0 
09:31:01,1835.5 
09:31:03,1836.0 
09:31:05,1835.5 
09:31:07,1836.0 
09:31:09,1836.0 
09:31:11,1835.5 
09:31:14,1836.0 
09:31:16,1836.0 
09:31:22,1836.0 
09:31:23,1836.0 
09:31:26,1836.0 
09:31:28,1836.0 
09:31:30,1834.5 
09:31:32,1835.0 
09:31:34,1835.0 
09:31:36,1835.0 
09:31:39,1835.0 
09:31:41,1834.5 
09:31:44,1834.0 
09:31:46,1833.5 
09:31:48,1834.0 
09:31:51,1833.0 
09:31:53,1833.0 
09:31:55,1832.5 
09:31:56,1832.5 
09:32:00,1833.5 
09:32:01,1833.5 
09:32:02,1833.0 
09:32:05,1833.5 
09:32:08,1833.5 
09:32:09,1833.5 
09:32:12,1833.5 
09:32:14,1833.5 
09:32:16,1833.5 
09:32:17,1833.0 
09:32:19,1833.0 
09:32:20,1833.5 
09:32:24,1833.5 
09:32:26,1833.5 
09:32:27,1833.5 
09:32:28,1833.5 
09:32:30,1834.0 
09:32:34,1833.5 
09:32:35,1833.5 
09:32:38,1833.0 
09:32:41,1833.0 
09:32:43,1833.5 
09:32:44,1833.5 
09:32:49,1834.0 
09:32:51,1834.0 
09:32:53,1834.0 
09:32:54,1833.5 
09:32:56,1834.0 
09:32:57,1833.5 
09:33:00,1833.5 
09:33:02,1834.0 
09:33:04,1833.5 
09:33:07,1834.0 
09:33:09,1834.5 
09:33:11,1834.5 
09:33:14,1834.0 
09:33:19,1834.0 
09:33:21,1834.5 
09:33:24,1834.5 
09:33:27,1834.5 
09:33:31,1834.0 
09:33:33,1834.0 
09:33:36,1834.5 
09:33:38,1834.5 
09:33:41,1834.0 
09:33:42,1834.0 
09:33:45,1834.0 
09:33:46,1834.0 
09:33:54,1834.5 
09:33:58,1834.0 
09:33:59,1834.5 
09:34:01,1834.5 
09:34:06,1834.5 
09:34:11,1834.5 
09:34:13,1834.5 
09:34:14,1834.0 
09:34:16,1834.0 
09:34:17,1835.0 
09:34:19,1834.5 
09:34:22,1834.5 
09:34:25,1834.5 
09:34:27,1834.0 
09:34:30,1834.0 
09:34:31,1834.5 
09:34:34,1834.0 
09:34:37,1834.0 
09:34:38,1834.0 
09:34:41,1834.0 
09:34:47,1834.0 
09:34:51,1834.0 
09:34:52,1834.0 
09:34:54,1834.0 
09:34:57,1834.0 
09:34:59,1833.5 
09:35:02,1833.5 
09:35:05,1834.0 
09:35:07,1833.5 
09:35:11,1833.5 
09:35:13,1833.0 
09:35:14,1833.0 
09:35:17,1833.5 
09:35:18,1833.5 
09:35:20,1833.5 
09:35:23,1833.5 
09:35:25,1833.5 
09:35:26,1834.0 
09:35:28,1833.5 
09:35:31,1833.5 
09:35:34,1833.0 
09:35:35,1833.5 
09:35:37,1833.0 
09:35:39,1833.0 
09:35:42,1833.0 
09:35:44,1833.0 
09:35:49,1833.0 
09:35:50,1832.5 
09:35:53,1832.0 
09:35:57,1832.0 
09:36:00,1832.0 
09:36:03,1832.5 
09:36:05,1833.5 
09:36:06,1833.0 
09:36:08,1833.0 
09:36:11,1833.0 
09:36:17,1833.0 
09:36:19,1832.5 
09:36:21,1833.5 
09:36:23,1833.0 
09:36:29,1833.0 
09:36:36,1833.5 
09:36:37,1833.0 
09:36:40,1833.0 
09:36:43,1833.0 
09:36:46,1833.0 
09:36:50,1833.5 
09:36:52,1833.0 
09:36:54,1833.5 
09:36:55,1833.5 
09:37:00,1833.0 
09:37:03,1832.5 
09:37:05,1832.5 
09:37:07,1832.5 
09:37:08,1833.0 
09:37:13,1832.5 
09:37:14,1833.0 
09:37:20,1833.0 
09:37:23,1833.5 
09:37:25,1833.0 
09:37:30,1833.5 
09:37:31,1833.5 
09:37:33,1833.5 
09:37:36,1833.5 
09:37:40,1833.5 
09:37:41,1833.5 
09:37:42,1833.5 
09:37:44,1833.0 
09:37:46,1833.5 
09:37:48,1834.0 
09:37:51,1833.5 
09:37:57,1833.5 
09:37:59,1834.0 
09:38:00,1833.5 
09:38:01,1833.0 
09:38:05,1833.0 
09:38:08,1832.5 
09:38:12,1833.0 
09:38:15,1832.5 
09:38:17,1833.0 
09:38:20,1832.5 
09:38:27,1832.5 
09:38:28,1832.0 
09:38:31,1831.5 
09:38:34,1832.0 
09:38:37,1832.5 
09:38:38,1832.0 
09:38:42,1832.0 
09:38:44,1832.0 
09:38:45,1832.5 
09:38:48,1832.5 
09:38:50,1832.0 
09:38:52,1832.0 
09:38:53,1832.5 
09:38:57,1832.5 
09:38:58,1832.0 
09:39:01,1832.5 
09:39:02,1832.5 
09:39:03,1832.0 
09:39:07,1832.5 
09:39:08,1832.5 
09:39:11,1833.0 
09:39:14,1833.0 
09:39:17,1832.5 
09:39:18,1832.5 
09:39:25,1832.5 
09:39:28,1832.5 
09:39:29,1833.0 
09:39:32,1832.5 
09:39:34,1833.0 
09:39:35,1833.0 
09:39:37,1832.5 
09:39:42,1833.0 
09:39:46,1832.5 
09:39:49,1832.5 
09:39:50,1832.5 
09:39:57,1832.5 
09:39:58,1833.0 
09:40:01,1833.0 
09:40:04,1833.0 
09:40:09,1833.0 
09:40:10,1833.0 
09:40:16,1832.5 
09:40:17,1832.5 
09:40:20,1832.5 
09:40:23,1832.5 
09:40:25,1832.0 
09:40:41,1832.5 
09:40:43,1832.5 
09:40:45,1832.5 
09:40:48,1832.5 
09:40:49,1832.0 
09:40:56,1832.5 
09:40:58,1832.0 
09:40:59,1832.5 
09:41:01,1832.5 
09:41:03,1832.5 
09:41:06,1832.5 
09:41:08,1832.0 
09:41:11,1832.5 
09:41:12,1832.5 
09:41:17,1832.0 
09:41:22,1832.0 
09:41:24,1831.5 
09:41:25,1832.5 
09:41:28,1832.5 
09:41:31,1832.0 
09:41:34,1832.5 
09:41:38,1832.5 
09:41:40,1832.0 
09:41:43,1832.0 
09:41:46,1832.0 
09:41:47,1832.5 
09:41:50,1832.5 
09:41:51,1833.0 
09:41:54,1831.5 
09:41:56,1831.0 
09:41:58,1831.0 
09:41:59,1831.5 
09:42:01,1831.5 
09:42:04,1832.0 
09:42:06,1831.5 
09:42:07,1831.0 
09:42:09,1831.5 
09:42:14,1831.5 
09:42:15,1831.0 
09:42:17,1831.5 
09:42:20,1832.0 
09:42:21,1831.5 
09:42:23,1831.5 
09:42:25,1831.5 
09:42:28,1832.0 
09:42:29,1832.0 
09:42:31,1831.5 
09:42:34,1831.5 
09:42:35,1831.5 
09:42:38,1831.0 
09:42:39,1831.0 
09:42:42,1831.5 
09:42:46,1832.0 
09:42:51,1831.5 
09:42:56,1831.5 
09:43:01,1831.0 
09:43:04,1831.5 
09:43:05,1831.5 
09:43:11,1831.5 
09:43:12,1831.5 
09:43:15,1832.0 
09:43:17,1832.0 
09:43:20,1832.0 
09:43:22,1831.5 
09:43:27,1831.5 
09:43:36,1831.0 
09:43:40,1831.0 
09:43:45,1831.0 
09:43:49,1831.0 
09:43:52,1831.0 
09:43:53,1830.5 
09:43:54,1831.0 
09:43:55,1830.5 
09:43:58,1830.5 
09:44:01,1831.0 
09:44:04,1831.0 
09:44:07,1830.5 
09:44:08,1830.5 
09:44:12,1830.5 
09:44:13,1830.5 
09:44:14,1830.0 
09:44:18,1830.0 
09:44:24,1830.0 
09:44:25,1830.0 
09:44:26,1830.0 
09:44:28,1831.0 
09:44:30,1831.0 
09:44:32,1831.5 
09:44:37,1832.0 
09:44:40,1831.0 
09:44:42,1831.5 
09:44:45,1831.5 
09:44:46,1831.0 
09:44:49,1831.5 
09:44:51,1831.0 
09:44:52,1830.5 
09:44:54,1831.0 
09:44:57,1831.0 
09:44:58,1830.5 
09:45:04,1830.5 
09:45:09,1831.0 
09:45:10,1831.0 
09:45:13,1830.5 
09:45:15,1830.5 
09:45:16,1831.0 
09:45:17,1830.0 
09:45:20,1830.0 
09:45:22,1829.5 
09:45:23,1829.5 
09:45:26,1830.0 
09:45:31,1830.0 
09:45:34,1829.5 
09:45:37,1829.5 
09:45:38,1829.5 
09:45:39,1829.5 
09:45:42,1830.0 
09:45:45,1830.0 
09:45:46,1830.5 
09:45:48,1830.0 
09:45:50,1830.5 
09:45:52,1831.0 
09:45:55,1831.5 
09:45:57,1831.0 
09:45:58,1831.0 
09:46:03,1831.0 
09:46:04,1831.0 
09:46:06,1831.0 
09:46:08,1830.5 
09:46:10,1830.0 
09:46:13,1831.0 
09:46:15,1831.5 
09:46:18,1831.5 
09:46:20,1831.5 
09:46:21,1831.0 
09:46:29,1831.5 
09:46:31,1832.0 
09:46:33,1831.5 
09:46:35,1832.0 
09:46:38,1832.0 
09:46:41,1831.5 
09:46:42,1832.0 
09:46:45,1832.0 
09:46:46,1831.5 
09:46:48,1831.5 
09:46:50,1832.0 
09:46:55,1832.0 
09:46:57,1831.5 
09:46:59,1832.0 
09:47:00,1832.0 
09:47:02,1832.5 
09:47:04,1832.0 
09:47:06,1832.5 
09:47:09,1832.5 
09:47:17,1832.5 
09:47:18,1832.5 
09:47:20,1832.0 
09:47:22,1832.0 
09:47:24,1832.0 
09:47:27,1832.0 
09:47:28,1832.5 
09:47:31,1832.0 
09:47:37,1832.0 
09:47:43,1832.0 
09:47:48,1832.5 
09:47:50,1832.0 
09:47:53,1832.0 
09:47:58,1832.5 
09:48:01,1832.5 
09:48:03,1832.5 
09:48:07,1832.0 
09:48:15,1831.0 
09:48:17,1831.0 
09:48:19,1831.5 
09:48:21,1831.5 
09:48:22,1831.0 
09:48:25,1831.0 
09:48:28,1831.0 
09:48:32,1831.5 
09:48:37,1831.5 
09:48:38,1831.5 
09:48:42,1832.0 
09:48:46,1832.0 
09:48:47,1832.5 
09:48:50,1832.0 
09:48:51,1832.0 
09:48:59,1831.5 
09:49:02,1832.5 
09:49:05,1832.5 
09:49:08,1832.0 
09:49:10,1832.0 
09:49:13,1832.0 
09:49:14,1832.0 
09:49:16,1832.0 
09:49:19,1831.5 
09:49:21,1832.0 
09:49:23,1832.0 
09:49:26,1832.0 
09:49:29,1831.5 
09:49:33,1831.5 
09:49:35,1832.0 
09:49:38,1832.5 
09:49:39,1832.5 
09:49:40,1832.0 
09:49:46,1832.5 
09:49:47,1832.5 
09:49:50,1832.0 
09:49:51,1831.5 
09:49:56,1832.0 
09:50:04,1832.0 
09:50:13,1832.0 
09:50:14,1832.0 
09:50:16,1832.5 
09:50:20,1831.5 
09:50:22,1832.5 
09:50:23,1832.0 
09:50:31,1832.0 
09:50:32,1832.0 
09:50:37,1832.0 
09:50:43,1832.0 
09:50:44,1832.0 
09:50:47,1832.0 
09:50:49,1832.0 
09:50:51,1832.0 
09:50:54,1832.0 
09:51:00,1832.0 
09:51:02,1832.0 
09:51:04,1832.0 
09:51:06,1832.5 
09:51:07,1832.0 
09:51:12,1832.0 
09:51:14,1832.0 
09:51:19,1832.0 
09:51:21,1832.0 
09:51:22,1832.0 
09:51:24,1832.0 
09:51:25,1832.0 
09:51:28,1832.0 
09:51:30,1832.0 
09:51:32,1832.0 
09:51:34,1832.5 
09:51:37,1832.5 
09:51:39,1832.5 
09:51:42,1833.0 
09:51:46,1833.0 
09:51:48,1832.5 
09:51:51,1832.5 
09:51:53,1833.0 
09:51:56,1832.5 
09:51:58,1832.5 
09:52:00,1832.0 
09:52:06,1832.0 
09:52:08,1832.5 
09:52:11,1832.5 
09:52:13,1832.5 
09:52:15,1832.5 
09:52:16,1832.5 
09:52:26,1832.5 
09:52:28,1832.5 
09:52:35,1832.5 
09:52:36,1832.5 
09:52:40,1832.5 
09:52:43,1832.5 
09:52:50,1832.5 
09:52:59,1833.0 
09:53:06,1832.5 
09:53:08,1832.5 
09:53:14,1832.5 
09:53:16,1832.5 
09:53:20,1832.5 
09:53:22,1832.5 
09:53:27,1832.5 
09:53:29,1832.0 
09:53:31,1832.0 
09:53:32,1832.5 
09:53:35,1832.0 
09:53:36,1832.5 
09:53:43,1832.5 
09:53:44,1832.5 
09:53:45,1832.5 
09:53:50,1832.5 
09:53:52,1832.5 
09:53:55,1832.5 
09:53:56,1833.0 
09:54:00,1832.5 
09:54:01,1832.5 
09:54:06,1832.5 
09:54:08,1832.5 
09:54:12,1833.0 
09:54:18,1833.0 
09:54:20,1833.0 
09:54:21,1833.0 
09:54:24,1832.5 
09:54:27,1832.5 
09:54:28,1833.0 
09:54:33,1833.0 
09:54:35,1833.0 
09:54:39,1833.0 
09:54:42,1833.5 
09:54:43,1833.5 
09:54:46,1834.0 
09:54:52,1833.5 
09:54:54,1833.5 
09:54:55,1833.5 
09:54:57,1832.5 
09:54:59,1833.0 
09:55:01,1833.0 
09:55:03,1833.0 
09:55:06,1833.0 
09:55:08,1833.0 
09:55:14,1833.0 
09:55:16,1833.0 
09:55:18,1833.0 
09:55:19,1833.0 
09:55:22,1833.0 
09:55:23,1833.0 
09:55:26,1833.0 
09:55:28,1833.0 
09:55:30,1833.0 
09:55:33,1833.0 
09:55:35,1833.0 
09:55:37,1832.5 
09:55:39,1832.5 
09:55:41,1832.5 
09:55:44,1833.0 
09:55:46,1832.0 
09:55:48,1832.5 
09:55:50,1832.5 
09:55:53,1833.0 
09:55:55,1832.5 
09:55:58,1832.5 
09:56:00,1832.5 
09:56:01,1832.5 
09:56:03,1833.0 
09:56:05,1832.5 
09:56:07,1832.5 
09:56:13,1832.5 
09:56:14,1832.5 
09:56:18,1832.5 
09:56:20,1832.0 
09:56:21,1832.5 
09:56:23,1832.5 
09:56:24,1833.0 
09:56:27,1833.0 
09:56:29,1833.0 
09:56:31,1832.5 
09:56:32,1833.0 
09:56:34,1833.0 
09:56:37,1833.0 
09:56:38,1833.0 
09:56:42,1833.0 
09:56:44,1833.0 
09:56:47,1832.5 
09:56:49,1833.0 
09:56:53,1832.5 
09:56:55,1832.5 
09:56:57,1832.5 
09:57:00,1832.0 
09:57:04,1832.5 
09:57:06,1832.0 
09:57:08,1832.5 
09:57:13,1832.5 
09:57:15,1832.5 
09:57:17,1833.0 
09:57:20,1832.5 
09:57:24,1832.5 
09:57:27,1832.5 
09:57:36,1833.0 
09:57:37,1832.5 
09:57:39,1832.5 
09:57:43,1832.0 
09:57:47,1832.5 
09:57:54,1832.5 
09:57:56,1832.5 
09:58:00,1832.5 
09:58:05,1832.5 
09:58:09,1832.5 
09:58:11,1833.0 
09:58:13,1832.5 
09:58:14,1832.5 
09:58:19,1832.5 
09:58:22,1832.0 
09:58:23,1832.0 
09:58:25,1832.5 
09:58:28,1833.0 
09:58:29,1833.0 
09:58:31,1832.5 
09:58:33,1833.0 
09:58:34,1833.0 
09:58:37,1833.0 
09:58:40,1832.5 
09:58:44,1832.5 
09:58:45,1832.5 
09:58:50,1833.0 
09:58:52,1833.0 
09:58:53,1833.5 
