Time,Price
09:00:00,2775.0 
09:00:01,2773.5 
09:00:04,2765.5 
09:00:06,2765.5 
09:00:07,2770.0 
09:00:10,2772.0 
09:00:12,2776.0 
09:00:14,2776.5 
09:00:16,2779.0 
09:00:18,2786.0 
09:00:20,2783.0 
09:00:22,2785.5 
09:00:24,2782.5 
09:00:26,2784.5 
09:00:28,2781.0 
09:00:30,2783.0 
09:00:33,2788.0 
09:00:35,2791.5 
09:00:37,2791.5 
09:00:39,2792.5 
09:00:41,2793.0 
09:00:43,2795.5 
09:00:45,2796.5 
09:00:47,2796.0 
09:00:49,2797.0 
09:00:51,2798.0 
09:00:53,2800.0 
09:00:55,2802.5 
09:00:57,2801.5 
09:00:59,2801.0 
09:01:01,2801.0 
09:01:03,2803.5 
09:01:06,2803.5 
09:01:07,2805.0 
09:01:09,2804.5 
09:01:11,2803.0 
09:01:12,2803.0 
09:01:15,2804.5 
09:01:17,2804.5 
09:01:19,2803.0 
09:01:21,2801.0 
09:01:23,2800.0 
09:01:25,2801.0 
09:01:27,2800.0 
09:01:29,2798.0 
09:01:31,2797.5 
09:01:33,2801.0 
09:01:35,2801.0 
09:01:37,2805.0 
09:01:40,2803.5 
09:01:42,2803.5 
09:01:45,2809.0 
09:01:47,2808.0 
09:01:48,2805.0 
09:01:51,2807.0 
09:01:52,2807.5 
09:01:55,2812.0 
09:01:57,2810.0 
09:01:59,2809.5 
09:02:01,2810.0 
09:02:03,2808.0 
09:02:05,2809.0 
09:02:07,2809.0 
09:02:09,2811.5 
09:02:11,2811.5 
09:02:13,2812.5 
09:02:16,2810.5 
09:02:18,2811.0 
09:02:20,2810.5 
09:02:21,2811.5 
09:02:22,2811.0 
09:02:25,2811.5 
09:02:27,2813.5 
09:02:29,2814.0 
09:02:31,2815.5 
09:02:33,2817.0 
09:02:35,2816.5 
09:02:37,2818.5 
09:02:39,2818.5 
09:02:41,2819.5 
09:02:43,2818.5 
09:02:45,2817.5 
09:02:47,2819.5 
09:02:49,2820.0 
09:02:51,2820.5 
09:02:54,2823.0 
09:02:56,2822.5 
09:02:58,2822.5 
09:02:59,2825.5 
09:03:01,2826.5 
09:03:03,2827.0 
09:03:05,2827.5 
09:03:07,2827.5 
09:03:09,2825.5 
09:03:11,2825.5 
09:03:13,2828.0 
09:03:15,2834.5 
09:03:17,2834.0 
09:03:19,2834.0 
09:03:22,2836.0 
09:03:24,2837.5 
09:03:26,2837.0 
09:03:28,2836.0 
09:03:30,2836.0 
09:03:32,2831.0 
09:03:34,2831.0 
09:03:35,2829.5 
09:03:37,2831.5 
09:03:39,2833.5 
09:03:41,2829.5 
09:03:43,2830.5 
09:03:45,2831.5 
09:03:47,2831.5 
09:03:49,2833.0 
09:03:51,2833.0 
09:03:53,2831.0 
09:03:56,2829.0 
09:03:58,2831.0 
09:03:59,2830.5 
09:04:01,2828.5 
09:04:04,2829.0 
09:04:06,2828.5 
