Time,Price
09:00:00,2862.0 
09:00:01,2860.5 
09:00:04,2869.5 
09:00:05,2869.0 
09:00:08,2867.5 
09:00:10,2869.0 
09:00:12,2870.5 
09:00:14,2870.0 
09:00:16,2865.5 
09:00:18,2868.0 
09:00:20,2870.5 
09:00:22,2870.0 
09:00:24,2869.5 
09:00:26,2871.0 
09:00:28,2871.5 
09:00:31,2873.5 
09:00:33,2874.0 
09:00:35,2873.5 
09:00:36,2873.0 
09:00:38,2875.0 
09:00:40,2876.0 
09:00:42,2877.0 
09:00:44,2877.5 
09:00:46,2878.0 
09:00:48,2877.0 
09:00:50,2877.5 
09:00:52,2877.5 
09:00:54,2879.0 
09:00:56,2878.5 
09:00:58,2879.5 
09:01:00,2879.5 
09:01:02,2878.0 
09:01:05,2877.5 
09:01:07,2880.0 
09:01:08,2878.5 
09:01:11,2879.0 
09:01:13,2880.5 
09:01:14,2880.5 
09:01:15,2880.5 
09:01:18,2881.0 
09:01:20,2882.5 
09:01:22,2885.0 
09:01:24,2885.0 
09:01:26,2886.0 
09:01:28,2884.0 
09:01:30,2886.0 
09:01:32,2886.0 
09:01:34,2881.5 
09:01:36,2882.5 
09:01:38,2883.5 
09:01:40,2882.0 
09:01:43,2879.0 
09:01:44,2878.0 
09:01:47,2878.5 
09:01:49,2879.0 
09:01:50,2878.0 
09:01:52,2877.5 
09:01:54,2877.0 
09:01:56,2875.0 
09:01:58,2873.5 
09:02:00,2872.0 
09:02:02,2874.5 
09:02:04,2875.0 
09:02:06,2877.5 
09:02:08,2877.5 
09:02:10,2876.5 
09:02:12,2876.5 
09:02:14,2876.5 
09:02:16,2875.0 
09:02:18,2874.5 
09:02:20,2873.5 
09:02:23,2875.0 
09:02:25,2873.5 
09:02:26,2873.5 
09:02:28,2874.0 
09:02:30,2873.0 
09:02:32,2873.0 
09:02:34,2873.5 
09:02:36,2872.0 
09:02:38,2873.5 
09:02:40,2874.0 
09:02:42,2872.5 
09:02:43,2872.5 
09:02:46,2868.5 
09:02:48,2870.0 
09:02:51,2869.5 
09:02:52,2868.5 
09:02:54,2868.0 
09:02:56,2867.5 
09:02:59,2866.5 
09:03:01,2865.0 
09:03:02,2866.5 
09:03:04,2867.5 
09:03:05,2867.5 
09:03:08,2867.0 
09:03:10,2867.0 
09:03:12,2866.5 
09:03:14,2865.5 
09:03:16,2865.0 
09:03:18,2863.5 
09:03:20,2864.0 
09:03:22,2867.0 
09:03:24,2866.5 
09:03:26,2865.5 
09:03:29,2865.5 
09:03:31,2866.0 
09:03:32,2866.0 
09:03:34,2865.0 
09:03:37,2865.0 
09:03:38,2864.5 
09:03:40,2864.5 
09:03:42,2867.5 
09:03:44,2868.0 
09:03:46,2867.5 
09:03:48,2867.0 
09:03:50,2866.5 
09:03:52,2867.0 
09:03:54,2866.5 
09:03:57,2867.0 
09:03:58,2867.5 
09:04:00,2868.0 
09:04:03,2870.5 
09:04:04,2871.0 
09:04:06,2872.5 
09:04:09,2873.0 
09:04:11,2874.0 
09:04:13,2872.0 
09:04:15,2872.5 
09:04:16,2873.0 
09:04:18,2874.5 
09:04:20,2874.5 
09:04:22,2874.5 
09:04:24,2874.0 
09:04:25,2874.0 
09:04:28,2874.5 
09:04:30,2873.0 
09:04:32,2872.5 
09:04:34,2872.5 
09:04:37,2873.0 
09:04:39,2873.5 
09:04:40,2873.5 
09:04:43,2874.5 
09:04:45,2873.5 
09:04:46,2873.5 
09:04:49,2874.5 
09:04:50,2873.5 
09:04:52,2873.5 
09:04:54,2874.0 
09:04:55,2874.0 
09:04:57,2875.0 
09:05:00,2873.0 
09:05:02,2873.5 
09:05:05,2872.0 
09:05:06,2872.5 
09:05:08,2871.0 
09:05:11,2872.0 
09:05:12,2870.5 
09:05:15,2872.0 
09:05:17,2871.0 
09:05:18,2870.5 
09:05:21,2871.5 
09:05:23,2870.5 
09:05:25,2872.0 
09:05:26,2872.0 
09:05:27,2872.0 
09:05:30,2872.5 
09:05:32,2870.5 
09:05:34,2870.0 
09:05:36,2870.5 
09:05:38,2871.5 
09:05:40,2871.0 
09:05:42,2873.0 
09:05:44,2873.5 
09:05:47,2873.5 
09:05:49,2874.5 
09:05:50,2874.0 
09:05:52,2874.5 
09:05:54,2876.0 
09:05:57,2877.0 
09:05:59,2876.5 
09:06:01,2876.5 
09:06:02,2876.0 
09:06:04,2876.5 
09:06:06,2876.0 
09:06:08,2875.5 
09:06:10,2876.0 
09:06:12,2876.5 
09:06:14,2877.0 
09:06:16,2877.0 
09:06:19,2879.0 
09:06:20,2879.5 
09:06:23,2878.5 
09:06:25,2879.5 
09:06:27,2879.5 
09:06:29,2879.0 
09:06:31,2878.0 
09:06:33,2877.0 
09:06:34,2877.5 
09:06:37,2876.5 
09:06:38,2875.5 
09:06:40,2876.5 
09:06:42,2876.0 
09:06:44,2875.5 
09:06:46,2876.0 
09:06:48,2877.5 
09:06:50,2877.0 
09:06:52,2876.0 
09:06:54,2875.5 
09:06:57,2875.0 
09:06:59,2874.0 
09:07:01,2873.5 
09:07:02,2874.0 
09:07:05,2872.0 
09:07:07,2872.5 
09:07:09,2872.0 
09:07:10,2872.5 
09:07:13,2873.5 
09:07:14,2873.5 
09:07:16,2874.0 
09:07:18,2871.0 
09:07:19,2870.5 
09:07:22,2869.0 
09:07:25,2869.5 
09:07:26,2868.5 
09:07:28,2867.5 
09:07:31,2867.0 
09:07:33,2869.0 
09:07:35,2869.0 
09:07:37,2869.5 
09:07:39,2870.5 
09:07:41,2871.0 
09:07:43,2870.0 
09:07:45,2871.0 
09:07:47,2871.5 
09:07:49,2870.5 
09:07:50,2870.5 
09:07:52,2871.0 
09:07:54,2871.0 
09:07:56,2870.0 
09:07:58,2871.0 
09:08:00,2871.5 
09:08:03,2872.0 
09:08:04,2873.0 
09:08:07,2872.5 
09:08:08,2872.5 
09:08:10,2872.0 
09:08:12,2870.5 
09:08:13,2871.5 
09:08:17,2870.5 
09:08:19,2871.0 
09:08:21,2869.5 
09:08:23,2869.5 
09:08:25,2870.5 
09:08:26,2870.5 
09:08:27,2870.0 
09:08:31,2869.5 
09:08:32,2868.5 
09:08:34,2868.5 
09:08:37,2867.0 
09:08:38,2867.0 
09:08:41,2866.5 
09:08:43,2866.0 
09:08:45,2865.5 
09:08:46,2865.5 
09:08:49,2865.5 
09:08:51,2864.0 
09:08:53,2864.5 
09:08:54,2865.0 
09:08:57,2866.5 
09:08:59,2866.0 
09:09:01,2864.5 
09:09:03,2864.5 
09:09:04,2864.5 
09:09:06,2864.5 
09:09:08,2863.5 
09:09:10,2864.5 
09:09:13,2863.5 
09:09:15,2863.0 
09:09:17,2863.5 
09:09:18,2863.5 
09:09:21,2863.5 
09:09:23,2864.0 
09:09:25,2863.5 
09:09:26,2864.0 
09:09:29,2863.5 
09:09:31,2863.5 
09:09:33,2864.0 
09:09:35,2863.0 
09:09:37,2861.0 
09:09:38,2861.5 
09:09:40,2861.0 
09:09:42,2860.0 
09:09:44,2859.5 
09:09:47,2859.5 
09:09:48,2859.5 
