Time,Price
09:00:00,1910.5 
09:00:01,1912.0 
09:00:04,1914.0 
09:00:06,1915.5 
09:00:07,1915.0 
09:00:10,1915.0 
09:00:12,1916.5 
09:00:14,1917.0 
09:00:16,1916.5 
09:00:18,1917.5 
09:00:20,1915.5 
09:00:22,1916.0 
09:00:24,1915.5 
09:00:26,1916.0 
09:00:28,1919.5 
09:00:30,1915.5 
09:00:32,1916.0 
09:00:34,1915.5 
09:00:36,1915.5 
09:00:39,1915.5 
09:00:40,1916.0 
09:00:41,1916.0 
09:00:43,1915.5 
09:00:46,1918.0 
09:00:48,1918.0 
09:00:50,1918.0 
09:00:52,1917.0 
09:00:54,1919.5 
09:00:56,1919.5 
09:00:58,1919.0 
09:01:00,1919.0 
09:01:02,1919.5 
09:01:04,1920.0 
09:01:06,1920.5 
09:01:08,1921.5 
09:01:10,1920.5 
09:01:12,1921.0 
09:01:15,1920.0 
09:01:17,1921.0 
09:01:19,1919.5 
09:01:21,1920.0 
09:01:24,1919.5 
09:01:26,1920.0 
09:01:28,1919.5 
09:01:30,1920.0 
09:01:32,1919.5 
09:01:34,1919.5 
09:01:36,1920.0 
09:01:38,1919.5 
09:01:40,1919.5 
09:01:42,1919.5 
09:01:44,1920.5 
09:01:46,1919.5 
09:01:48,1918.0 
09:01:51,1919.5 
09:01:52,1918.5 
09:01:55,1918.5 
09:01:57,1918.0 
09:01:59,1918.5 
09:02:00,1918.5 
09:02:01,1917.5 
09:02:04,1918.5 
09:02:06,1918.5 
09:02:08,1919.0 
09:02:10,1917.5 
09:02:11,1917.0 
09:02:14,1917.0 
09:02:16,1916.0 
09:02:18,1916.0 
09:02:20,1915.0 
09:02:23,1914.5 
09:02:24,1914.5 
09:02:27,1915.0 
09:02:29,1916.5 
09:02:31,1916.5 
09:02:33,1916.5 
09:02:34,1916.5 
09:02:37,1916.0 
09:02:39,1916.0 
09:02:40,1916.0 
09:02:42,1916.0 
09:02:44,1915.5 
09:02:46,1916.0 
09:02:48,1916.5 
09:02:50,1916.0 
09:02:52,1915.5 
09:02:54,1916.0 
09:02:56,1916.0 
09:02:58,1917.0 
09:03:01,1918.0 
09:03:02,1919.5 
09:03:03,1919.5 
09:03:07,1918.0 
09:03:09,1919.0 
09:03:11,1917.5 
09:03:13,1918.0 
09:03:15,1919.0 
09:03:17,1919.0 
09:03:18,1919.0 
09:03:20,1918.5 
09:03:22,1919.0 
09:03:24,1919.5 
09:03:27,1919.0 
09:03:28,1919.5 
09:03:30,1919.0 
09:03:33,1919.0 
09:03:34,1920.0 
09:03:36,1920.0 
09:03:38,1921.0 
09:03:41,1920.0 
09:03:43,1920.5 
09:03:45,1920.0 
09:03:46,1920.0 
09:03:49,1920.0 
09:03:51,1920.0 
09:03:53,1919.5 
09:03:54,1919.0 
09:03:56,1919.0 
09:03:58,1918.5 
09:04:00,1918.0 
09:04:02,1917.5 
09:04:04,1916.5 
09:04:07,1916.0 
09:04:09,1917.0 
09:04:10,1916.0 
09:04:13,1916.5 
09:04:15,1917.0 
09:04:17,1916.5 
09:04:19,1916.5 
09:04:21,1916.0 
09:04:23,1915.0 
09:04:25,1915.0 
09:04:27,1914.0 
09:04:29,1914.5 
09:04:30,1914.5 
09:04:32,1915.0 
09:04:34,1915.5 
09:04:36,1915.5 
09:04:38,1915.0 
09:04:40,1915.5 
09:04:42,1915.0 
09:04:44,1914.0 
09:04:47,1913.5 
09:04:48,1913.0 
09:04:51,1912.5 
09:04:52,1913.0 
09:04:54,1913.0 
09:04:57,1913.0 
09:04:58,1912.5 
09:05:01,1913.0 
09:05:03,1913.5 
09:05:04,1912.5 
09:05:07,1913.0 
09:05:09,1912.5 
09:05:10,1913.0 
09:05:12,1913.0 
09:05:14,1913.0 
09:05:17,1913.5 
09:05:18,1913.0 
09:05:20,1913.0 
09:05:22,1913.0 
09:05:25,1912.0 
09:05:27,1913.0 
09:05:29,1913.0 
09:05:31,1912.0 
09:05:33,1912.0 
09:05:35,1911.0 
09:05:37,1911.5 
09:05:39,1911.0 
09:05:41,1911.0 
09:05:43,1911.0 
09:05:45,1911.5 
09:05:46,1911.5 
09:05:48,1912.0 
09:05:50,1912.0 
09:05:53,1911.5 
09:05:55,1911.5 
09:05:57,1911.5 
09:05:59,1911.0 
09:06:00,1911.0 
09:06:03,1911.0 
09:06:04,1911.5 
09:06:06,1911.5 
09:06:09,1911.0 
09:06:11,1911.0 
09:06:13,1910.5 
09:06:15,1911.0 
09:06:17,1911.5 
09:06:19,1911.5 
09:06:21,1912.5 
09:06:22,1912.5 
09:06:23,1912.0 
09:06:26,1911.5 
09:06:29,1912.0 
09:06:31,1912.5 
09:06:32,1912.5 
09:06:34,1912.5 
09:06:37,1912.5 
09:06:39,1912.5 
09:06:40,1912.0 
09:06:43,1913.0 
09:06:44,1912.5 
09:06:47,1914.0 
09:06:49,1915.0 
09:06:51,1915.0 
09:06:54,1915.0 
09:06:56,1914.0 
09:06:58,1914.0 
09:07:00,1914.0 
09:07:02,1914.5 
09:07:04,1914.0 
09:07:06,1914.0 
09:07:08,1913.5 
09:07:10,1913.5 
09:07:12,1914.0 
09:07:14,1914.0 
09:07:16,1914.0 
09:07:17,1914.5 
09:07:20,1914.0 
09:07:22,1914.0 
09:07:24,1914.0 
09:07:26,1914.5 
09:07:27,1914.5 
09:07:30,1914.5 
09:07:33,1914.5 
09:07:34,1914.0 
09:07:35,1914.5 
09:07:37,1915.0 
09:07:40,1914.5 
09:07:41,1914.5 
09:07:44,1914.5 
09:07:46,1914.0 
09:07:47,1914.5 
09:07:49,1914.5 
09:07:52,1914.0 
09:07:54,1913.5 
09:07:56,1914.0 
09:07:57,1914.0 
09:07:59,1914.0 
09:08:02,1914.0 
09:08:03,1913.0 
09:08:06,1913.0 
09:08:08,1913.5 
09:08:10,1913.5 
09:08:12,1913.0 
09:08:13,1913.5 
09:08:15,1913.5 
09:08:17,1913.0 
09:08:20,1914.0 
09:08:22,1913.5 
09:08:24,1913.5 
09:08:26,1913.0 
09:08:27,1913.5 
09:08:28,1913.0 
09:08:32,1913.0 
09:08:34,1912.5 
09:08:36,1912.0 
09:08:39,1913.0 
09:08:40,1913.5 
09:08:42,1913.0 
09:08:44,1914.0 
09:08:47,1913.5 
09:08:48,1913.0 
09:08:53,1912.5 
09:08:56,1912.5 
09:08:57,1912.5 
09:08:59,1913.0 
09:09:00,1912.5 
09:09:03,1912.5 
09:09:05,1912.5 
09:09:07,1912.5 
09:09:09,1913.0 
09:09:10,1913.0 
09:09:14,1913.5 
09:09:15,1913.0 
09:09:18,1913.0 
09:09:20,1913.5 
09:09:23,1913.0 
09:09:24,1913.0 
09:09:26,1913.0 
09:09:27,1913.5 
09:09:30,1913.0 
09:09:32,1913.5 
09:09:34,1913.5 
09:09:36,1913.5 
09:09:38,1913.5 
09:09:40,1913.5 
09:09:42,1913.5 
09:09:44,1913.0 
09:09:47,1913.5 
09:09:48,1913.0 
09:09:50,1913.5 
09:09:53,1913.0 
09:09:55,1913.5 
09:09:58,1914.0 
09:09:59,1914.5 
09:10:01,1915.5 
09:10:03,1915.5 
09:10:05,1916.0 
09:10:07,1916.5 
09:10:09,1917.0 
09:10:11,1918.0 
09:10:13,1917.0 
09:10:15,1917.5 
09:10:17,1917.5 
09:10:18,1917.5 
09:10:21,1917.0 
09:10:24,1917.5 
09:10:25,1917.0 
09:10:28,1917.5 
